Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
214422,Apricot Online Ltd,51204576,R5702,Payments to External Contractors,5400,05/05/2017,Communities
200397,Apse,51208156,R1401,Professional Subscriptions,2000,26/05/2017,Resources
230535,Archway Community College (Academy),51202668,R6107,SEN Statements Funding,1474,11/05/2017,Communities
230535,Archway Community College (Academy),51202783,R6107,SEN Statements Funding,1342.22,11/05/2017,Communities
200417,Arco Ltd,51206358,R4008,Equipment,889.6,19/05/2017,Fire and Rescue
200419,Arden Construction Ltd,51207877,C1030,"New Construction, Conversion & Renovation",16724.09,05/05/2017,Capital
200419,Arden Construction Ltd,51214860,R2022,Building (LB),685.85,18/05/2017,Resources
200419,Arden Construction Ltd,51214861,C1030,"New Construction, Conversion & Renovation",4273.72,18/05/2017,Capital
200419,Arden Construction Ltd,51214862,C1030,"New Construction, Conversion & Renovation",779.59,18/05/2017,Capital
200419,Arden Construction Ltd,51215942,C1030,"New Construction, Conversion & Renovation",2364.13,19/05/2017,Capital
200419,Arden Construction Ltd,51218495,C1030,"New Construction, Conversion & Renovation",29736.25,25/05/2017,Capital
200419,Arden Construction Ltd,51218496,C1030,"New Construction, Conversion & Renovation",14373.9,25/05/2017,Capital
200419,Arden Construction Ltd,51219461,C1030,"New Construction, Conversion & Renovation",13794.87,25/05/2017,Capital
200419,Arden Construction Ltd,51219459,R2022,Building (LB),24552.15,25/05/2017,Resources
200419,Arden Construction Ltd,51219458,C1030,"New Construction, Conversion & Renovation",59679.08,25/05/2017,Capital
200419,Arden Construction Ltd,51219457,R2022,Building (LB),2285.75,25/05/2017,Resources
226768,Arden Leisure Ltd t/a Studley Sports Centre,51222974,R2201,Rents & Lettings,2530,26/05/2017,Communities
200429,Argos Business Solutions Ltd (****9518),51214794,R4008,Equipment,2657.03,17/05/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51207007,R4049,SCHOOLS ONLY White Goods/Domestic Appliances,-2155.92,17/05/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51206998,R4049,SCHOOLS ONLY White Goods/Domestic Appliances,2489.54,17/05/2017,Resources
200429,Argos Business Solutions Ltd (****9518),51215687,R4008,Equipment,985.84,17/05/2017,Resources
200441,Arriva Midlands North Ltd (****4814),51222511,R5704,Public Transport,10770,25/05/2017,Communities
213431,Ash Green School & Arts College (Academy),51220717,R6107,SEN Statements Funding,1942,23/05/2017,Communities
208346,Ashe Construction Ltd,51215947,C1030,"New Construction, Conversion & Renovation",46983.68,19/05/2017,Capital
