Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
233106,4Passion Care Ltd,51429514,R5851,Supported Living,4145.40,29/08/2018,People Group
233106,4Passion Care Ltd,51429514,R5851,Supported Living,6515.95,29/08/2018,People Group
225317,A Lowrie Care Services Ltd T/A Cornerstone Children's Homes,51425057,R5806,Residential Care,16607.13,30/08/2018,People Group
223099,Abacus Training Centre Ltd,51429164,R1601,Training,575.00,31/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51426161,R1601,Training,575.00,31/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51426160,R1601,Training,575.00,31/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51426157,R1601,Training,575.00,31/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51426156,R1601,Training,575.00,31/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51420487,R4008,Equipment,1380.00,15/08/2018,Fire and Rescue
223099,Abacus Training Centre Ltd,51424622,R4008,Equipment,1380.00,28/08/2018,Fire and Rescue
231359,Abbey Offices Park Ltd,51418633,R5702,Payments to External Contractors,2240.00,09/08/2018,Communities
219926,Accessible Transport Group Ltd (ATG),51421244,R5704,Public Transport,4240.00,17/08/2018,Communities
200148,Acs Ltd,51416076,R4505,ICT Supplies / Consumables,514.00,03/08/2018,Resources
200152,Action 21,51424425,R5208,Recycling/re-use Credits,2338.78,24/08/2018,Communities
215891,Action For Children (****6746),51424579,R5806,Residential Care,50625.00,24/08/2018,People Group
200157,Active Mind Solutions,51418798,R4512,Software,1800.00,10/08/2018,Resources
999982,Adana Management Group Ltd,51428814,R2201,Rents & Lettings,550.00,22/08/2018,Communities
220313,Adana Management Group Ltd,51426055,R1101,Agency Staff Pay,2211.90,31/08/2018,Resources
220313,Adana Management Group Ltd,51414361,R1101,Agency Staff Pay,2359.72,01/08/2018,Resources
200166,ADASS,51427456,R4702,Subscriptions To Organisations,1937.00,29/08/2018,Other Services
999982,Admiral Insurance,51431145,R4928,Other Insurance Claims,1535.40,22/08/2018,Other Services
200187,Advance Housing & Support Ltd,51427446,R5851,Supported Living,788.48,09/08/2018,People Group
200187,Advance Housing & Support Ltd,51428970,R5851,Supported Living,788.48,22/08/2018,People Group
200187,Advance Housing & Support Ltd,51418574,R5851,Supported Living,985.60,10/08/2018,People Group
200187,Advance Housing & Support Ltd,51428969,R5851,Supported Living,1576.96,22/08/2018,People Group
999982,Advanced Products Ltd,51425988,R2201,Rents & Lettings,572.00,03/08/2018,Communities
234328,AFFPRO Solutions Ltd,51425981,R4409,Consultancy,9900.00,31/08/2018,People Group
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1000.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1000.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1000.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1500.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1500.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430873,R5208,Recycling/re-use Credits,1500.00,24/08/2018,Communities
200201,Age UK Warwickshire,51430874,R5208,Recycling/re-use Credits,1732.91,24/08/2018,Communities
200201,Age UK Warwickshire,51424850,R5807,Social Care Block Contracts,1846.00,17/08/2018,People Group
200201,Age UK Warwickshire,51424855,R5807,Social Care Block Contracts,1907.69,17/08/2018,People Group
200201,Age UK Warwickshire,51424856,R5807,Social Care Block Contracts,1907.69,17/08/2018,People Group
200201,Age UK Warwickshire,51424837,R5807,Social Care Block Contracts,4615.00,17/08/2018,People Group
200201,Age UK Warwickshire,51424852,R5807,Social Care Block Contracts,4615.00,17/08/2018,People Group
200201,Age UK Warwickshire,51421059,R5807,Social Care Block Contracts,7583.33,17/08/2018,People Group
234227,Airedale International Air Conditioning Ltd,51423317,R2023,Property Services Mechanical (LM),1100.00,10/08/2018,Resources
200211,Airtay,51424627,R2751,Grounds Maintenance,525.00,24/08/2018,Communities
200211,Airtay,51424629,R2751,Grounds Maintenance,650.00,24/08/2018,Communities
200211,Airtay,51424626,R2751,Grounds Maintenance,685.00,24/08/2018,Communities
200211,Airtay,51425496,R2751,Grounds Maintenance,895.00,01/08/2018,Communities
200211,Airtay,51424628,R2751,Grounds Maintenance,1695.00,24/08/2018,Communities
200211,Airtay,51424625,R2751,Grounds Maintenance,1750.00,24/08/2018,Communities
200211,Airtay,51422473,R2751,Grounds Maintenance,3000.00,22/08/2018,Communities
208797,Alcester Academy (ACAD) School,51415514,R3204,Home To School / College Transport,851.00,02/08/2018,Communities
208797,Alcester Academy (ACAD) School,51428901,R4441,Professional Fees,1000.00,24/08/2018,Communities
208797,Alcester Academy (ACAD) School,51430513,R6107,SEN Statements Funding,4000.00,21/08/2018,Communities
207814,Alcester Grammar School (Academy),51430499,R6107,SEN Statements Funding,1429.00,21/08/2018,Communities
999982,ALDI Stores Ltd,51430021,R5702,Payments to External Contractors,6000.00,22/08/2018,Communities
202796,All Blinds Ltd,51423430,R2022,Property Services Building (LB),1109.36,09/08/2018,Resources
235897,All Saints Leek Wootton - Coventry Diocese MAT,51430504,R6107,SEN Statements Funding,1397.00,21/08/2018,Communities
207773,Allstar Business Solutions Ltd,51425771,R3004,Repair & Maintenance Of Vehicles,35472.29,10/08/2018,Communities
221048,Alzheimer's Society,51421701,R5807,Social Care Block Contracts,55885.50,10/08/2018,People Group
210011,Amberhawk Training Ltd,51414377,R1601,Training,1033.00,01/08/2018,Resources
228595,Amelio Utilities (Gloucester) Ltd,51427620,R5702,Payments to External Contractors,770.00,14/08/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51427615,R5702,Payments to External Contractors,800.00,14/08/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51427619,R5702,Payments to External Contractors,1520.00,14/08/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51427659,R5702,Payments to External Contractors,1520.00,15/08/2018,Communities
228595,Amelio Utilities (Gloucester) Ltd,51427657,R5702,Payments to External Contractors,3600.00,15/08/2018,Communities
235474,Ameo Professional Services Ltd,51426040,R4409,Consultancy,18000.00,31/08/2018,Other Services
235474,Ameo Professional Services Ltd,51418328,R4409,Consultancy,20000.00,09/08/2018,Other Services
236040,Andmar Machinery Services Ltd RBS Scheme (rent),51419440,R2201,Rents & Lettings,4375.00,01/08/2018,Resources
230129,Angel Care Tamworth Ltd,51426864,R5805,Homecare - External Domiciliary,741.00,09/08/2018,People Group
200389,Apetito Ltd,51417026,R5807,Social Care Block Contracts,13859.05,03/08/2018,People Group
215154,Applewood Support Ltd,51428161,R5851,Supported Living,1364.40,10/08/2018,People Group
235393,Aquobex,51431954,C1030,"New Construction, Conversion & Renovation",1010.00,28/08/2018,Capital
235393,Aquobex,51431950,C1030,"New Construction, Conversion & Renovation",7558.32,28/08/2018,Capital
235393,Aquobex,51431953,C1030,"New Construction, Conversion & Renovation",10825.88,28/08/2018,Capital
213826,Arbury Medical Centre,51431885,R5702,Payments to External Contractors,699.44,30/08/2018,Communities
213826,Arbury Medical Centre,51431900,R5702,Payments to External Contractors,1344.00,30/08/2018,Communities
209592,Archaeological Surveys Ltd,51420158,R4409,Consultancy,2000.00,15/08/2018,Communities
200419,Arden Construction Ltd,51428420,C1030,"New Construction, Conversion & Renovation",551.29,20/08/2018,Capital
200419,Arden Construction Ltd,51428431,C1030,"New Construction, Conversion & Renovation",1691.94,21/08/2018,Capital
200419,Arden Construction Ltd,51426921,C1030,"New Construction, Conversion & Renovation",1725.06,13/08/2018,Capital
200419,Arden Construction Ltd,51430205,R2024,Property Services Electrical (LE),2964.00,24/08/2018,Resources
200419,Arden Construction Ltd,51428419,R2022,Property Services Building (LB),3992.37,22/08/2018,Resources
200419,Arden Construction Ltd,51431362,C1030,"New Construction, Conversion & Renovation",9981.56,29/08/2018,Capital
200419,Arden Construction Ltd,51428416,C1030,"New Construction, Conversion & Renovation",16728.25,20/08/2018,Capital
200419,Arden Construction Ltd,51426195,C1030,"New Construction, Conversion & Renovation",37535.45,15/08/2018,Capital
200419,Arden Construction Ltd,51428422,C1030,"New Construction, Conversion & Renovation",41200.00,20/08/2018,Capital
200419,Arden Construction Ltd,51424174,C1030,"New Construction, Conversion & Renovation",63395.40,02/08/2018,Capital
200419,Arden Construction Ltd,51431358,R2022,Property Services Building (LB),64505.00,29/08/2018,Resources
200419,Arden Construction Ltd,51431374,C1030,"New Construction, Conversion & Renovation",71409.61,30/08/2018,Capital
236288,Arden Fields School (Academy),51430008,R6107,SEN Statements Funding,37370.00,20/08/2018,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51417815,R2201,Rents & Lettings,1150.00,09/08/2018,Communities
200429,Argos Business Solutions Ltd (****9518),51417180,R4008,Equipment,1027.33,08/08/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51414210,R4008,Equipment,1120.51,01/08/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51424643,R4008,Equipment,1272.05,29/08/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51420165,R4008,Equipment,1351.10,15/08/2018,Resources
200429,Argos Business Solutions Ltd (****9518),51422437,R4008,Equipment,1461.07,22/08/2018,Resources
219768,Art of Brilliance Ltd,51425990,R1601,Training,1763.50,31/08/2018,Resources
219768,Art of Brilliance Ltd,51426145,R1601,Training,3000.00,31/08/2018,Resources
219768,Art of Brilliance Ltd,51426003,R1601,Training,3517.00,31/08/2018,Resources
219768,Art of Brilliance Ltd,51414372,R1601,Training,4721.00,01/08/2018,Resources
219768,Art of Brilliance Ltd,51414374,R1601,Training,4721.00,01/08/2018,Resources
213431,Ash Green School & Arts College (Academy),51430480,R6107,SEN Statements Funding,2026.00,21/08/2018,Communities
209807,Ashlawn School Academy Trust,51428903,R4441,Professional Fees,1000.00,24/08/2018,Communities
209807,Ashlawn School Academy Trust,51430481,R6107,SEN Statements Funding,7883.00,21/08/2018,Communities
227882,Ashwood Gifts Ltd,51420057,R4044,Stock For Re-Sale Or Hire,1350.86,15/08/2018,Communities
200468,Askews And Holts Library Services Ltd.,51425056,R4058,"Books, Newspapers & Publications",721.70,30/08/2018,Resources
236105,Aspire Children Services,51424454,R5459,Leaving Care Accommodation,2086.48,24/08/2018,People Group
200472,Aspire People Ltd,51420018,R1101,Agency Staff Pay,799.00,15/08/2018,Schools
200472,Aspire People Ltd,51416728,R1101,Agency Staff Pay,806.00,03/08/2018,Schools
200472,Aspire People Ltd,51416729,R1101,Agency Staff Pay,1142.00,03/08/2018,Schools
200472,Aspire People Ltd,51420018,R1101,Agency Staff Pay,1524.00,15/08/2018,Schools
200472,Aspire People Ltd,51416729,R1101,Agency Staff Pay,1635.00,03/08/2018,Schools
200472,Aspire People Ltd,51416728,R1101,Agency Staff Pay,1910.00,03/08/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51417176,R4433,For use by schools only - Sport Instruction,519.09,08/08/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51417162,R4441,Professional Fees,541.54,08/08/2018,Schools
214538,Aspire Sports Health & Fitness Ltd,51420022,R4441,Professional Fees,967.27,15/08/2018,Schools
214327,Association of Educational Psychologists (AEP),51419550,R1408,Other Staffing Costs,1330.00,10/08/2018,Communities
228384,Atherstone Pharma Ltd,51427016,R5702,Payments to External Contractors,524.00,08/08/2018,Communities
208492,Atkins Ltd,51423247,C1050,External Fees,4534.91,13/08/2018,Capital
208492,Atkins Ltd,51428978,C1050,External Fees,5938.67,24/08/2018,Capital
208492,Atkins Ltd,51423248,C1050,External Fees,8546.84,13/08/2018,Capital
208492,Atkins Ltd,51428977,C1050,External Fees,9333.45,24/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51424169,R5702,Payments to External Contractors,1179.84,01/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51426192,C1050,External Fees,1223.45,24/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51429623,R5702,Payments to External Contractors,1327.32,29/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429627,R1101,Agency Staff Pay,2789.76,23/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429624,R4409,Consultancy,3113.97,21/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51420007,C1050,External Fees,3199.00,10/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51426188,C1030,"New Construction, Conversion & Renovation",3397.19,24/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51429622,R1101,Agency Staff Pay,3407.32,21/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429632,R5702,Payments to External Contractors,4395.52,29/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51424337,R4409,Consultancy,4590.00,24/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51424158,R5702,Payments to External Contractors,4654.08,01/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429630,R5702,Payments to External Contractors,4747.01,30/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51420017,C1050,External Fees,5000.00,10/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51424159,R5702,Payments to External Contractors,5326.08,01/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429638,R1101,Agency Staff Pay,8974.40,21/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429616,R4409,Consultancy,14290.49,21/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51420726,C1050,External Fees,14589.04,16/08/2018,Capital
200502,Atkins Ltd  t/a Faithful Gould,51429625,R4409,Consultancy,24874.45,23/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51424160,R4409,Consultancy,31144.12,02/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429748,R1101,Agency Staff Pay,48673.59,23/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51429629,R1101,Agency Staff Pay,134973.53,28/08/2018,Communities
200502,Atkins Ltd  t/a Faithful Gould,51424170,R1101,Agency Staff Pay,166499.10,02/08/2018,Communities
200505,ATS Euromaster Ltd,51419099,R3004,Repair & Maintenance Of Vehicles,9900.31,10/08/2018,Communities
231497,AUSPAX,51416708,R4030,Materials,703.35,03/08/2018,Communities
231497,AUSPAX,51432629,R4030,Materials,746.35,30/08/2018,Communities
200524,Autoway of Bedworth Ltd,51428629,R3204,Home To School / College Transport,520.00,15/08/2018,Communities
200526,Avenue Lodge Guest House,51431365,R6104,Social Care - Section 17 Payments,715.00,23/08/2018,People Group
999982,Aviva Insurance,51430577,R4928,Other Insurance Claims,1047.45,22/08/2018,Other Services
221151,Avon Healthcare Ltd t/a Avon Pharmacy,51426996,R5702,Payments to External Contractors,1803.00,08/08/2018,Communities
223426,Avon Park School,51410863,R6107,SEN Statements Funding,17699.58,02/08/2018,Communities
223426,Avon Park School,51410864,R6107,SEN Statements Funding,25488.34,02/08/2018,Communities
216249,Avonside Health Centre,51431778,R5702,Payments to External Contractors,874.30,30/08/2018,Communities
233756,AXCIS Education,51418331,R5702,Payments to External Contractors,540.00,09/08/2018,Communities
233756,AXCIS Education,51426862,R5702,Payments to External Contractors,540.00,24/08/2018,Communities
233756,AXCIS Education,51418251,R1101,Agency Staff Pay,590.00,09/08/2018,Communities
233756,AXCIS Education,51421721,R1101,Agency Staff Pay,590.00,17/08/2018,Communities
233756,AXCIS Education,51421719,R1101,Agency Staff Pay,590.00,17/08/2018,Communities
233756,AXCIS Education,51418927,R5702,Payments to External Contractors,630.00,10/08/2018,Communities
233756,AXCIS Education,51418258,R1101,Agency Staff Pay,1325.00,09/08/2018,Communities
233756,AXCIS Education,51421716,R1101,Agency Staff Pay,1325.00,17/08/2018,Communities
233756,AXCIS Education,51421720,R1101,Agency Staff Pay,1325.00,17/08/2018,Communities
233756,AXCIS Education,51417157,R1101,Agency Staff Pay,3398.00,08/08/2018,Communities
213427,Aylesford School And Sixth Form College (Academy),51430512,R6107,SEN Statements Funding,5022.00,21/08/2018,Communities
200576,Badenoch & Clark Ltd,51426012,R1101,Agency Staff Pay,875.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51426008,R1101,Agency Staff Pay,875.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51426010,R1101,Agency Staff Pay,875.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51426011,R1101,Agency Staff Pay,875.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51426024,R1101,Agency Staff Pay,875.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51428759,R1101,Agency Staff Pay,875.00,29/08/2018,Resources
200576,Badenoch & Clark Ltd,51428004,R1101,Agency Staff Pay,875.00,29/08/2018,Resources
200576,Badenoch & Clark Ltd,51432489,R1101,Agency Staff Pay,875.00,29/08/2018,Resources
200576,Badenoch & Clark Ltd,51432744,R1101,Agency Staff Pay,1206.00,31/08/2018,People Group
200576,Badenoch & Clark Ltd,51426014,R1101,Agency Staff Pay,1295.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51426019,R1101,Agency Staff Pay,1295.00,10/08/2018,Resources
200576,Badenoch & Clark Ltd,51431308,R1101,Agency Staff Pay,1295.00,29/08/2018,Resources
200576,Badenoch & Clark Ltd,51428690,R1101,Agency Staff Pay,1809.00,22/08/2018,People Group
200576,Badenoch & Clark Ltd,51428698,R1101,Agency Staff Pay,2110.50,22/08/2018,People Group
200576,Badenoch & Clark Ltd,51425660,R1101,Agency Staff Pay,2175.00,02/08/2018,Resources
200576,Badenoch & Clark Ltd,51429014,R1101,Agency Staff Pay,2175.00,21/08/2018,Resources
200576,Badenoch & Clark Ltd,51427579,R1101,Agency Staff Pay,2175.00,21/08/2018,Resources
200576,Badenoch & Clark Ltd,51431699,R1101,Agency Staff Pay,2175.00,29/08/2018,Resources
200576,Badenoch & Clark Ltd,51428699,R1101,Agency Staff Pay,2412.00,16/08/2018,People Group
200576,Badenoch & Clark Ltd,51432740,R1101,Agency Staff Pay,2412.00,30/08/2018,People Group
200576,Badenoch & Clark Ltd,51432738,R1101,Agency Staff Pay,2412.00,30/08/2018,People Group
212397,Baginton Fields School,51428995,R6107,SEN Statements Funding,9803.38,17/08/2018,Communities
222865,Balfour Beatty Civil Engineering Ltd (****6726),51428115,C1030,"New Construction, Conversion & Renovation",21065.47,10/08/2018,Capital
,Balfour Beatty Living Places,,,,1953471.11,16/08/2018,Communities 
200589,Balfour Beatty Living Places Ltd (****2460),51429289,R5702,Payments to External Contractors,1993616.54,17/08/2018,Communities
233407,Bang the Drum Productions Ltd,51421599,R4301,"Advertising, Publicity & Promotion",500.00,17/08/2018,Resources
233407,Bang the Drum Productions Ltd,51416713,R4301,"Advertising, Publicity & Promotion",975.00,03/08/2018,Resources
233407,Bang the Drum Productions Ltd,51418420,R4301,"Advertising, Publicity & Promotion",1850.00,10/08/2018,Resources
205913,Banner Group Ltd,51426317,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",932.77,31/08/2018,Resources
200613,Barnardo Services Ltd (****6716),51419575,R5459,Leaving Care Accommodation,599.20,10/08/2018,People Group
200613,Barnardo Services Ltd (****6716),51419569,R5459,Leaving Care Accommodation,599.20,10/08/2018,People Group
200613,Barnardo Services Ltd (****6716),51419574,R5459,Leaving Care Accommodation,599.20,10/08/2018,People Group
200613,Barnardo Services Ltd (****6716),51421561,R5459,Leaving Care Accommodation,599.20,17/08/2018,People Group
200613,Barnardo Services Ltd (****6716),51421558,R5459,Leaving Care Accommodation,599.20,17/08/2018,People Group
200613,Barnardo Services Ltd (****6716),51421559,R5459,Leaving Care Accommodation,599.20,17/08/2018,People Group
216999,Barnsley Bate Ltd,51426471,R4441,Professional Fees,750.00,06/08/2018,Communities
236803,Bath and Main Associates,51421659,R4409,Consultancy,3000.00,17/08/2018,Communities
233436,Bauer Consumer Media Ltd (****6936),51422507,R4301,"Advertising, Publicity & Promotion",1791.00,22/08/2018,Communities
229039,Bauer Radio Ltd (****2068),51415993,R5802,Substitute Care,1381.97,02/08/2018,People Group
231290,BDM Roofing,51430654,R2002,Building Maintenance,1300.00,31/08/2018,Communities
216387,Bedworth Health Centre (Dr. Singh),51431858,R5702,Payments to External Contractors,500.10,30/08/2018,Communities
216387,Bedworth Health Centre (Dr. Singh),51431786,R5702,Payments to External Contractors,786.87,30/08/2018,Communities
208680,Bedworth Heath Community Centre,51417813,R2201,Rents & Lettings,3281.25,08/08/2018,Communities
200655,Bedworth Rugby and Nuneaton Cab,51415950,R5702,Payments to External Contractors,30000.00,01/08/2018,Communities
200655,Bedworth Rugby and Nuneaton Cab,51415951,R5702,Payments to External Contractors,57375.00,01/08/2018,Communities
235777,Belfor UK Ltd,51431154,R2805,Material Damage Insurance Claims,6048.16,28/08/2018,Other Services
232185,Bentley Cook Ltd,51426326,R1101,Agency Staff Pay,2900.00,09/08/2018,Resources
228133,Bernhards Landscapes Ltd,51424897,C1050,External Fees,15393.70,29/08/2018,Capital
229887,Berry Gifford Ltd,51416710,R5459,Leaving Care Accommodation,6552.60,01/08/2018,People Group
221218,Bidford Health Centre,51431888,R5702,Payments to External Contractors,699.44,30/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428822,R5206,Excess / Bulk haulage,2608.58,23/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428811,R5206,Excess / Bulk haulage,3582.63,23/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428817,R5206,Excess / Bulk haulage,5282.11,23/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428813,R5206,Excess / Bulk haulage,6103.14,23/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428816,R5206,Excess / Bulk haulage,7296.94,23/08/2018,Communities
210919,Biffa Municipal Ltd (****2821),51428812,R5206,Excess / Bulk haulage,11963.26,23/08/2018,Communities
200707,Biffa Waste Services Ltd  ****6375,51408816,R5702,Payments to External Contractors,224987.96,09/08/2018,Communities
200707,Biffa Waste Services Ltd  ****6375,51431691,R5702,Payments to External Contractors,321592.80,29/08/2018,Communities
200707,Biffa Waste Services Ltd  ****6375,51427910,R5702,Payments to External Contractors,357121.55,22/08/2018,Communities
228390,BikeRight! Ltd,51422313,R5702,Payments to External Contractors,11040.00,22/08/2018,Communities
218042,Birchwood Primary School (Academy),51430490,R6107,SEN Statements Funding,614.00,21/08/2018,Communities
219752,Birmingham Telecommunications Ltd,51415930,R4503,Hardware,599.80,04/08/2018,Resources
235942,Black Spiral Design Ltd,51425761,R4409,Consultancy,8475.00,31/08/2018,Communities
200761,Blakemore Food Service Ltd,51426544,R4102,Catering Services & Supplies,714.83,21/08/2018,Resources
200767,Blue Arrow Ltd,51416736,R1101,Agency Staff Pay,1444.62,03/08/2018,Resources
200767,Blue Arrow Ltd,51422942,R1101,Agency Staff Pay,1474.62,22/08/2018,Resources
200767,Blue Arrow Ltd,51416742,R1101,Agency Staff Pay,1966.16,03/08/2018,Resources
200767,Blue Arrow Ltd,51419655,R1101,Agency Staff Pay,1966.16,10/08/2018,Resources
200767,Blue Arrow Ltd,51423505,R1101,Agency Staff Pay,1966.16,21/08/2018,Resources
200767,Blue Arrow Ltd,51426457,R1101,Agency Staff Pay,1966.16,31/08/2018,Resources
200768,Blue Chip Data Systems Ltd,51416668,R4506,IT Support & Maintenance,3500.00,03/08/2018,Communities
209152,Bms - Bulk Meter Services Ltd,51422443,R4015,Equipment Repair & Maintenance,677.00,22/08/2018,Communities
224803,BMW (UK) Ltd,51427087,R4030,Materials,599.31,24/08/2018,Communities
224803,BMW (UK) Ltd,51423887,R4030,Materials,639.22,03/08/2018,Communities
213979,Boots UK Ltd,51427024,R5702,Payments to External Contractors,510.00,08/08/2018,Communities
213979,Boots UK Ltd,51427010,R5702,Payments to External Contractors,677.00,08/08/2018,Communities
213979,Boots UK Ltd,51427000,R5702,Payments to External Contractors,685.00,08/08/2018,Communities
213979,Boots UK Ltd,51428595,R5702,Payments to External Contractors,841.00,13/08/2018,Communities
236276,Bowbrook House School Ltd,51411097,R6107,SEN Statements Funding,5000.00,13/08/2018,Communities
208707,Boxing Clever UK Ltd,51429832,R5702,Payments to External Contractors,1000.00,23/08/2018,Communities
200831,Brakes Automotive Repairs and Training Ltd,51422311,R5702,Payments to External Contractors,900.00,21/08/2018,Communities
211925,Bridge House Medical Centre,51431797,R5702,Payments to External Contractors,524.58,30/08/2018,Communities
200865,Brinklow Quarry Ltd,51416781,R2754,Waste Management,1259.83,03/08/2018,Communities
200865,Brinklow Quarry Ltd,51416780,R2754,Waste Management,1338.98,03/08/2018,Communities
200865,Brinklow Quarry Ltd,51416782,R2754,Waste Management,1445.66,03/08/2018,Communities
200865,Brinklow Quarry Ltd,51416290,R5702,Payments to External Contractors,4082.11,03/08/2018,Communities
200867,Bristol Managed Services Ltd,51418934,R4015,Equipment Repair & Maintenance,19251.54,10/08/2018,Fire and Rescue
200867,Bristol Managed Services Ltd,51424154,R4015,Equipment Repair & Maintenance,21686.92,24/08/2018,Fire and Rescue
200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51423860,R2102,Energy Costs,808.28,02/08/2018,Resources
200902,Bromford Housing Group (Room Hire ****7144),51429523,R5805,Homecare - External Domiciliary,906.32,30/08/2018,People Group
234340,Brookbanks Consulting Ltd,51417855,R4409,Consultancy,3000.00,09/08/2018,Resources
221550,Brookside Surgery,51431790,R5702,Payments to External Contractors,583.45,30/08/2018,Communities
234712,BSS and Associates Ltd,51429078,R5805,Homecare - External Domiciliary,1084.60,22/08/2018,People Group
200931,Bt Global Services (****7351),51424682,R4513,Telephones & Broadband,1972.15,20/08/2018,Communities
200891,BT OneBillPlus (****5757),51431112,R4513,Telephones & Broadband,2018.08,23/08/2018,Communities
200891,BT OneBillPlus (****5757),51423549,R4513,Telephones & Broadband,2209.26,03/08/2018,Communities
200891,BT OneBillPlus (****5757),51427533,R4513,Telephones & Broadband,9924.67,16/08/2018,Fire and Rescue
200891,BT OneBillPlus (****5757),51431116,R4513,Telephones & Broadband,12228.12,31/08/2018,Communities
200937,Buchanan Computing Ltd,51420898,R4506,IT Support & Maintenance,6350.00,17/08/2018,Communities
226833,Budbrooke Primary School (Academy),51430484,R6107,SEN Statements Funding,1487.00,21/08/2018,Communities
201051,Call A Car - Rugby  Ltd,51421700,R5702,Payments to External Contractors,630.00,17/08/2018,Communities
201051,Call A Car - Rugby  Ltd,51421704,R3204,Home To School / College Transport,1260.00,17/08/2018,Communities
201051,Call A Car - Rugby  Ltd,51421699,R3204,Home To School / College Transport,1350.00,17/08/2018,Communities
201073,Campion School and Community College (ACAD) Leamington Spa,51430491,R6107,SEN Statements Funding,3040.00,21/08/2018,Communities
201078,Canon (UK) Ltd (****0502),51414218,R4310,"Printing, Photocopying and Reprographics",2160.00,01/08/2018,Resources
201078,Canon (UK) Ltd (****0502),51428005,R4310,"Printing, Photocopying and Reprographics",14081.67,21/08/2018,Resources
210040,Capita Business Services Ltd (****4978),51419726,R4506,IT Support & Maintenance,1544.33,10/08/2018,Resources
210040,Capita Business Services Ltd (****4978),51423093,R4506,IT Support & Maintenance,15983.50,23/08/2018,Communities
213857,Capita Resourcing Ltd (****7892),51415241,R1503,Staff DBS Checks,1463.60,03/08/2018,Resources
213857,Capita Resourcing Ltd (****7892),51426469,R1503,Staff DBS Checks,1722.35,31/08/2018,Resources
214717,Capita Secure Information Solutions Ltd (****3864),51420843,R4506,IT Support & Maintenance,12934.91,17/08/2018,Fire and Rescue
234567,Care And Management Services Ltd,51416162,R5806,Residential Care,14171.42,03/08/2018,People Group
234567,Care And Management Services Ltd,51426120,R5806,Residential Care,14171.42,31/08/2018,People Group
