Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
228120,Butler Rose Recruitment Ltd,51234071,R1101,Agency Staff Pay,1792,19/07/2017,Resources
227666,Butterflies Day Nursery and Childcare,51237963,R6106,Early Years Funding (PVIs and LA),4700.16,03/07/2017,Communities
100260,Butts Croft House Residential Home,51255093,R5806,Residential Care,17222.68,27/07/2017,People Group
100260,Butts Croft House Residential Home,51255093,R5806,Residential Care,1915.76,27/07/2017,People Group
201027,C T P Pension Scheme T/A Coventry Turned Part,51229493,R2201,Rents & Lettings,9060.62,05/07/2017,Resources
201040,Cabs of Rugby Ltd,51257940,R3205,Client Travel - Taxis,855,31/07/2017,People Group
201042,CACI Ltd,51233352,R4506,IT Support & Maintenance,2617.2,13/07/2017,Communities
201048,Caldecote Day Nursery,51238047,R6106,Early Years Funding (PVIs and LA),1341.01,03/07/2017,Communities
201051,Call A Car - Rugby  Ltd,51243279,R3204,Home To School / College Transport,1595,31/07/2017,Communities
201056,Calthorpe Recruitment Ltd,51230955,R1101,Agency Staff Pay,1465.5,12/07/2017,Resources
201056,Calthorpe Recruitment Ltd,51234344,R1101,Agency Staff Pay,1478.55,20/07/2017,Resources
201056,Calthorpe Recruitment Ltd,51237018,R1101,Agency Staff Pay,3730.6,21/07/2017,Resources
201056,Calthorpe Recruitment Ltd,51242947,R1101,Agency Staff Pay,2913,28/07/2017,Resources
201056,Calthorpe Recruitment Ltd,51240729,R1101,Agency Staff Pay,3300,28/07/2017,Resources
214744,Cambian Childcare Ltd (****3424),51231841,R5848,Residential Care (Children),16928.7,13/07/2017,People Group
214744,Cambian Childcare Ltd (****3424),51242186,R5848,Residential Care (Children),17492.99,28/07/2017,People Group
231972,Camino Healthcare (Dudley Port) Ltd.,51255235,R5806,Residential Care,1539.44,27/07/2017,People Group
100014,Camphill Devon Community Ltd,51255095,R5806,Residential Care,2283.52,27/07/2017,People Group
201073,Campion School and Community College (ACAD) Leamington Spa,51252103,R6107,SEN Statements Funding,1969,20/07/2017,Communities
201078,Canon (UK) Ltd (****0502),51233375,R4313,Stationery & Paper,912,13/07/2017,Resources
234129,Cansford Laboratories Ltd,51237487,R4441,Professional Fees,597,21/07/2017,Resources
218578,Cape Road Surgery,51254063,R5702,Payments to External Contractors,612.01,31/07/2017,Communities
210040,Capita Business Services Ltd (****4978),51243607,R4505,ICT Supplies / Consumables,17759.44,04/07/2017,Communities
210040,Capita Business Services Ltd (****4978),51210769,R4601,"Conferences, Staff Accommodation & Subsistence",-897.5,04/07/2017,Fire and Rescue
210040,Capita Business Services Ltd (****4978),51215965,R4443,SCHOOLS ONLY Professional Fees Admin,610,04/07/2017,Schools
210040,Capita Business Services Ltd (****4978),51248914,R4512,Software,595,24/07/2017,Resources
213857,Capita Resourcing Ltd (****7892),51236572,R1503,Staff DBS Checks,1537.95,19/07/2017,Resources
213857,Capita Resourcing Ltd (****7892),51243753,R1503,Staff DBS Checks,1321.5,28/07/2017,Resources
214717,Capita Secure Information Solutions Ltd (****3864),51227756,R4506,IT Support & Maintenance,3046,24/07/2017,Resources
224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51255060,R5806,Residential Care,1646.97,27/07/2017,People Group
224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51255060,R5806,Residential Care,16377.4,27/07/2017,People Group
224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51255060,R5806,Residential Care,2119.88,27/07/2017,People Group
224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51255060,R5806,Residential Care,1982.4,27/07/2017,People Group
224254,Care UK Community Partnerships Ltd (Ambleside Care Home),51255060,R5806,Residential Care,1903.44,27/07/2017,People Group
205656,Carers Support Service/Warwickshire Young Carers Project,51232862,R5501,Grants / Donations to External Organisations,14167,14/07/2017,People Group
207694,Carers Trust Heart of England,51252666,R5807,Social Care Block Contracts,8856.25,21/07/2017,People Group
,Carewatch Care Services Ltd,,R5805,Homecare - External Domiciliary,"30,000.00",14/07/2017,People Group
201097,Caring Kindergartens Ltd,51237899,R6106,Early Years Funding (PVIs and LA),618.93,03/07/2017,Communities
,Carmich Ser/Rep,22890,,,"1,200.00",26/07/2017,
201091,Casa Care Ltd t/a Carewatch (South Warwickshire),51235033,R5805,Homecare - External Domiciliary,3964.8,07/07/2017,People Group
228959,Case Communications Ltd,51245346,C1050,External Fees,1305,28/07/2017,Capital
201135,Casscade Ltd,51230922,R4310,"Printing, Photocopying and Reprographics",925,12/07/2017,Resources
100261,Castel Froma,51255098,R5806,Residential Care,4693.92,27/07/2017,People Group
100261,Castel Froma,51255098,R5806,Residential Care,4693.92,27/07/2017,People Group
100261,Castel Froma,51255098,R5806,Residential Care,993.44,27/07/2017,People Group
100261,Castel Froma,51255098,R5806,Residential Care,2066.68,27/07/2017,People Group
201139,Castle Nursery School,51237928,R6106,Early Years Funding (PVIs and LA),2578.87,03/07/2017,Communities
200411,Cathedral Motor Company Ltd t/a Arbury Peugeot Leamington  (****1277),51248228,R4030,Materials,693.33,28/07/2017,Communities
222601,Cawston Grange Primary School - Academy,51252092,R6107,SEN Statements Funding,10631,20/07/2017,Communities
203368,CDW Ltd,51228217,R4503,Hardware,2961.69,06/07/2017,Resources
203368,CDW Ltd,51230601,R4503,Hardware,569.6,10/07/2017,Resources
203368,CDW Ltd,51232593,R4503,Hardware,11092,14/07/2017,Resources
203368,CDW Ltd,51236339,R4503,Hardware,11092,21/07/2017,Resources
203368,CDW Ltd,51236341,R4503,Hardware,3729.26,21/07/2017,Resources
203368,CDW Ltd,51235237,R4503,Hardware,1340,21/07/2017,Resources
203368,CDW Ltd,51236350,R4503,Hardware,767.57,21/07/2017,Resources
203368,CDW Ltd,51236352,R4503,Hardware,767.57,21/07/2017,Resources
203368,CDW Ltd,51237016,R4503,Hardware,926.7,21/07/2017,Resources
203368,CDW Ltd,51236333,R4503,Hardware,993.7,21/07/2017,Resources
203368,CDW Ltd,51236329,R4503,Hardware,834.57,21/07/2017,Resources
203368,CDW Ltd,51236311,R4503,Hardware,834.57,21/07/2017,Resources
203368,CDW Ltd,51236344,R4503,Hardware,554.6,21/07/2017,Resources
203368,CDW Ltd,51238810,R4503,Hardware,987.23,27/07/2017,Resources
203368,CDW Ltd,51241505,R4503,Hardware,27730,28/07/2017,Resources
203368,CDW Ltd,51241500,R4503,Hardware,767.57,28/07/2017,Resources
203368,CDW Ltd,51241497,R4503,Hardware,987.23,28/07/2017,Resources
100438,Cedar Court Nursing Home,51255101,R5806,Residential Care,1233.96,27/07/2017,People Group
208201,Celsius Design Ltd,51239785,R2023,Mechanical (LM),564,13/07/2017,Resources
209426,Cen Group Ltd,51250741,R5704,Public Transport,1690,18/07/2017,Communities
100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,51255133,R5806,Residential Care,2379.8,27/07/2017,People Group
100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,51255133,R5806,Residential Care,1905.12,27/07/2017,People Group
100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,51255133,R5806,Residential Care,22447.38,27/07/2017,People Group
100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,51255133,R5806,Residential Care,1905.12,27/07/2017,People Group
201173,Central Security Systems Ltd,51233777,R2002,Building Maintenance,3527.78,19/07/2017,Communities
210382,Central Surgery,51253876,R5702,Payments to External Contractors,616,31/07/2017,Communities
210382,Central Surgery,51254065,R5702,Payments to External Contractors,1398.88,31/07/2017,Communities
100262,Cerrig Camu Ltd,51255104,R5806,Residential Care,5732.16,27/07/2017,People Group
201191,Chambray,51237744,R3204,Home To School / College Transport,876,05/07/2017,Communities
201191,Chambray,51237735,R3204,Home To School / College Transport,718,05/07/2017,Communities
201191,Chambray,51237748,R3204,Home To School / College Transport,510,24/07/2017,Communities
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51241508,R5459,Leaving Care Accommodation,1118.32,03/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51241047,R5459,Leaving Care Accommodation,1462.44,03/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51230391,R5459,Leaving Care Accommodation,2477.61,07/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51236325,R5459,Leaving Care Accommodation,1117.62,14/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51235110,R5807,Social Care Block Contracts,56383.56,20/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51238131,R5207,Re-useable Credits,3204.62,20/07/2017,Communities
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51245878,R5459,Leaving Care Accommodation,1137.67,28/07/2017,People Group
207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51241491,R5459,Leaving Care Accommodation,1677.48,28/07/2017,People Group
222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51235271,R5702,Payments to External Contractors,960,21/07/2017,Communities
222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51235273,R5702,Payments to External Contractors,960,21/07/2017,Communities
100263,Chasewood Lodge (McDonnel Drive),51255107,R5806,Residential Care,5858.55,27/07/2017,People Group
100263,Chasewood Lodge (McDonnel Drive),51255107,R5806,Residential Care,20775.8,27/07/2017,People Group
100263,Chasewood Lodge (McDonnel Drive),51255107,R5806,Residential Care,3933.44,27/07/2017,People Group
100263,Chasewood Lodge (McDonnel Drive),51255107,R5806,Residential Care,1966.72,27/07/2017,People Group
100263,Chasewood Lodge (McDonnel Drive),51255107,R5806,Residential Care,1966.72,27/07/2017,People Group
100264,Chasewood Residential Care Home (School Lane),51255106,R5806,Residential Care,3933.44,27/07/2017,People Group
100264,Chasewood Residential Care Home (School Lane),51255106,R5806,Residential Care,5900.16,27/07/2017,People Group
100264,Chasewood Residential Care Home (School Lane),51255106,R5806,Residential Care,5900.16,27/07/2017,People Group
100264,Chasewood Residential Care Home (School Lane),51255106,R5806,Residential Care,1966.72,27/07/2017,People Group
100264,Chasewood Residential Care Home (School Lane),51255106,R5806,Residential Care,1966.72,27/07/2017,People Group
232519,Cheeky Childminders (Gillian Longden),51237892,R6106,Early Years Funding (PVIs and LA),515.77,03/07/2017,Communities
201216,Cheeky Monkeys Day Nursery,51237865,R6106,Early Years Funding (PVIs and LA),8807.85,03/07/2017,Communities
201227,Chestnut Tree Nursery,51237920,R6106,Early Years Funding (PVIs and LA),4917.26,03/07/2017,Communities
201233,Chicken Joes Ltd,51236678,R4102,Catering Services & Supplies,976.02,13/07/2017,Resources
201233,Chicken Joes Ltd,51242882,R4102,Catering Services & Supplies,636.91,21/07/2017,Resources
232369,Children & Families Across Borders (CFAB),51235469,R4441,Professional Fees,1250,14/07/2017,People Group
201243,Chiltern Railways,51229260,R3301,Staff Travel,3145.45,05/07/2017,Communities
201243,Chiltern Railways,51229265,R3301,Staff Travel,952.4,05/07/2017,Resources
201243,Chiltern Railways,51229262,R3301,Staff Travel,3035.35,05/07/2017,Resources
201243,Chiltern Railways,51247049,R3301,Staff Travel,904.7,28/07/2017,Communities
201243,Chiltern Railways,51245300,R3301,Staff Travel,772.5,28/07/2017,People Group
208991,Chilworth Schools Ltd (Chilworth House School Witherslack Group Of Schools (South)),51254596,R6107,SEN Statements Funding,16515.66,26/07/2017,Communities
208991,Chilworth Schools Ltd (Chilworth House School Witherslack Group Of Schools (South)),51257549,R6107,SEN Statements Funding,18225,28/07/2017,Communities
228597,Chipping Campden School,51232725,R6107,SEN Statements Funding,2263.56,12/07/2017,Communities
233761,Christal Communications Ltd,51252675,C1060,Grants & Contributions To Outside Organisations,16575.17,31/07/2017,Capital
201256,Christies Care Ltd,51237274,R5805,Homecare - External Domiciliary,3472,21/07/2017,People Group
201256,Christies Care Ltd,51237286,R5805,Homecare - External Domiciliary,3620,21/07/2017,People Group
201256,Christies Care Ltd,51237288,R5805,Homecare - External Domiciliary,3652,21/07/2017,People Group
230743,Chroma Therapies Ltd,51240170,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240168,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240162,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240159,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240155,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240144,R5802,Substitute Care,640,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240172,R5802,Substitute Care,640,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240180,R5802,Substitute Care,640,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240182,R5802,Substitute Care,960,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240183,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240185,R5802,Substitute Care,960,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240200,R5802,Substitute Care,1280,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240203,R5802,Substitute Care,960,13/07/2017,People Group
230743,Chroma Therapies Ltd,51240196,R5802,Substitute Care,1600,13/07/2017,People Group
201299,City College Coventry,51242387,R5702,Payments to External Contractors,2000,28/07/2017,Communities
999982,Claire Williams,51243440,R4928,Other Insurance Claims,4000,04/07/2017,Other Services
213034,Clarendon Lodge Medical Practice,51254041,R5702,Payments to External Contractors,583.45,31/07/2017,Communities
213034,Clarendon Lodge Medical Practice,51253839,R5702,Payments to External Contractors,1008,31/07/2017,Communities
100064,Clarendon Manor Ltd,51255111,R5806,Residential Care,1782.2,27/07/2017,People Group
100064,Clarendon Manor Ltd,51255111,R5806,Residential Care,13447.02,27/07/2017,People Group
100064,Clarendon Manor Ltd,51255111,R5806,Residential Care,2200.24,27/07/2017,People Group
100064,Clarendon Manor Ltd,51255111,R5806,Residential Care,6095.48,27/07/2017,People Group
211226,Class Catering Services Ltd,51230550,R4108,SCHOOLS ONLY Universal Infant Free School Meals Charges,1547.9,07/07/2017,Schools
211226,Class Catering Services Ltd,51230614,R4104,SCHOOLS ONLY Food Costs / Provisions,812.1,07/07/2017,Schools
211226,Class Catering Services Ltd,51232415,R4104,SCHOOLS ONLY Food Costs / Provisions,770,12/07/2017,Schools
211226,Class Catering Services Ltd,51232410,R4108,SCHOOLS ONLY Universal Infant Free School Meals Charges,1830.4,12/07/2017,Schools
201332,Claverdon Village Nursery,51237908,R6106,Early Years Funding (PVIs and LA),1547.32,03/07/2017,Communities
209851,Clear Channel UK Ltd,51247736,R5802,Substitute Care,4170,25/07/2017,People Group
209851,Clear Channel UK Ltd,51240479,R5802,Substitute Care,2000,25/07/2017,People Group
201336,Clearsound Alarms Ltd,51237045,R2024,Electrical (LE),850,07/07/2017,Resources
201336,Clearsound Alarms Ltd,51245509,C1030,"New Construction, Conversion & Renovation",6700,17/07/2017,Capital
201336,Clearsound Alarms Ltd,51245512,C1030,"New Construction, Conversion & Renovation",2750,17/07/2017,Capital
227335,Clearway Driving Tuition,51240297,R4441,Professional Fees,590,26/07/2017,Communities
201349,Clifton Playgroup,51237972,R6106,Early Years Funding (PVIs and LA),515.77,03/07/2017,Communities
219972,Clifton Road Surgery,51254051,R5702,Payments to External Contractors,524.58,31/07/2017,Communities
233017,Clockwork City Ltd (Xav Anderson),51233598,R5702,Payments to External Contractors,3500,19/07/2017,Communities
201358,Clopton Nursery Trust,51237889,R6106,Early Years Funding (PVIs and LA),12180.23,03/07/2017,Communities
233932,Cloud 9 Event Management Ltd,51229343,R1102,Staffing / Secondment recharges,8000,07/07/2017,Communities
230374,Cobalt Telephone Technologies Ltd,51228522,R5702,Payments to External Contractors,3769.15,07/07/2017,Communities
100381,Cofresh Homes LLP t/a Tudor Care Home,51255334,R5806,Residential Care,4287.36,27/07/2017,People Group
233541,COGO Travel,51247504,R4915,SCHOOLS ONLY Educational Visits Expenditure,1485,12/07/2017,Schools
100266,Collyhurst Nursing Home,51255113,R5806,Residential Care,14091.84,27/07/2017,People Group
100266,Collyhurst Nursing Home,51255113,R5806,Residential Care,7045.92,27/07/2017,People Group
100266,Collyhurst Nursing Home,51255113,R5806,Residential Care,969.08,27/07/2017,People Group
226875,Commercial Fuel Solutions Ltd,51235850,R3004,Repair & Maintenance Of Vehicles,1305,14/07/2017,Fire and Rescue
209454,Community Information Services Ltd,51220489,R4030,Materials,800,12/07/2017,Communities
209454,Community Information Services Ltd,51222949,R4030,Materials,-800,12/07/2017,Communities
212497,COMPASS,51232889,R5702,Payments to External Contractors,32500,13/07/2017,Communities
212497,COMPASS,51232887,R5702,Payments to External Contractors,32500,13/07/2017,Communities
232215,Compass Group UK & Ireland Ltd,51240242,R4409,Consultancy,564.95,26/07/2017,Communities
228081,Complete Tree Care Ltd,51228125,R5702,Payments to External Contractors,2205.42,05/07/2017,Communities
100106,Compton Manor,51255114,R5806,Residential Care,1764.56,27/07/2017,People Group
228549,Concept Elevators (Midlands) Ltd,51244842,R2022,Building (LB),1571.15,21/07/2017,Resources
228549,Concept Elevators (Midlands) Ltd,51246527,C1030,"New Construction, Conversion & Renovation",648,28/07/2017,Capital
100093,Condover College Ltd,51255115,R5806,Residential Care,17648.28,27/07/2017,People Group
100093,Condover College Ltd,51255115,R5806,Residential Care,5103.96,27/07/2017,People Group
226891,Continuity Healthcare Services Ltd,51249696,R5805,Homecare - External Domiciliary,910.48,17/07/2017,People Group
226891,Continuity Healthcare Services Ltd,51249691,R5805,Homecare - External Domiciliary,613.04,18/07/2017,People Group
226891,Continuity Healthcare Services Ltd,51249700,R5805,Homecare - External Domiciliary,1078.88,18/07/2017,People Group
234118,Contrect,51243445,R4409,Consultancy,7525,14/07/2017,Resources
229729,CoramBAAF Adoption and Fostering Academy,51240715,R4702,Subscriptions To Organisations,9632.4,26/07/2017,People Group
201122,Core Assets Expert Services Ltd t/a Carter Brown The Expert Services,51229627,R4441,Professional Fees,1925.7,07/07/2017,Resources
201122,Core Assets Expert Services Ltd t/a Carter Brown The Expert Services,51230133,R4441,Professional Fees,1050,07/07/2017,Resources
226166,Corelogic ltd,51238214,R4409,Consultancy,3456,26/07/2017,People Group
226166,Corelogic ltd,51238216,R4409,Consultancy,3456,26/07/2017,People Group
215982,Corley (Coventry) School,51241099,R6107,SEN Statements Funding,12731.4,12/07/2017,Communities
215982,Corley (Coventry) School,51240288,R6107,SEN Statements Funding,4862.24,26/07/2017,Communities
215982,Corley (Coventry) School,51240286,R6107,SEN Statements Funding,6412,26/07/2017,Communities
215982,Corley (Coventry) School,51240982,R6107,SEN Statements Funding,2992.15,27/07/2017,Communities
215982,Corley (Coventry) School,51240987,R6107,SEN Statements Funding,2992.15,27/07/2017,Communities
215982,Corley (Coventry) School,51242370,R6107,SEN Statements Funding,4862.24,28/07/2017,Communities
215982,Corley (Coventry) School,51241089,R6107,SEN Statements Funding,3975.2,28/07/2017,Communities
215982,Corley (Coventry) School,51242382,R6107,SEN Statements Funding,4862.24,28/07/2017,Communities
232737,Corporate Leisure Ltd t/a Gascoigne Clothing,51231873,R4205,"Clothing, Uniforms & Laundry",824.16,13/07/2017,Communities
201451,Coten End Playgroups,51237978,R6106,Early Years Funding (PVIs and LA),3554.88,03/07/2017,Communities
228913,Councillor Skills,51235466,R4608,Member's Expenses,1250,14/07/2017,Resources
208989,Coundon Court School And Community College,51244008,R6107,SEN Statements Funding,873,10/07/2017,Communities
231020,Coventry & Warwickshire Growth Hub,51236618,R5702,Payments to External Contractors,100000,14/07/2017,Communities
221744,Coventry & Warwickshire Reinvestment Trust Ltd,51245352,R5702,Payments to External Contractors,36545.41,31/07/2017,Communities
201487,Coventry and Warwickshire Partnership NHS Trust,51228986,R1101,Agency Staff Pay,6807.24,05/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51230054,R1101,Agency Staff Pay,9770.5,07/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51232731,R5807,Social Care Block Contracts,5574.5,12/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51232728,R5702,Payments to External Contractors,14304,12/07/2017,Communities
201487,Coventry and Warwickshire Partnership NHS Trust,51232669,R5807,Social Care Block Contracts,3436.25,14/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51242373,R5807,Social Care Block Contracts,3436.25,28/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51242384,R4409,Consultancy,19131.08,28/07/2017,People Group
201487,Coventry and Warwickshire Partnership NHS Trust,51242385,R5702,Payments to External Contractors,8154.92,28/07/2017,Communities
201494,Coventry City Council,51229326,R5702,Payments to External Contractors,1000,07/07/2017,Communities
201494,Coventry City Council,51230376,R2301,Rates,1004.88,07/07/2017,People Group
201494,Coventry City Council,51230336,R5702,Payments to External Contractors,1100,12/07/2017,Communities
201494,Coventry City Council,51233867,R4441,Professional Fees,2000,19/07/2017,Communities
201494,Coventry City Council,51241076,R2301,Rates,1004.88,28/07/2017,People Group
201494,Coventry City Council,51241063,R2301,Rates,1092.89,28/07/2017,People Group
212292,Coventry City Council (Halford Lodge),51255155,R5806,Residential Care,1291.08,27/07/2017,People Group
201498,Coventry Diocesan Board of Education,51233004,R4442,SCHOOLS ONLY Professional Fees Curriculum,500,05/07/2017,Schools
201498,Coventry Diocesan Board of Education,51230509,R4442,SCHOOLS ONLY Professional Fees Curriculum,550,07/07/2017,Schools
201498,Coventry Diocesan Board of Education,51236821,R4443,SCHOOLS ONLY Professional Fees Admin,800,21/07/2017,Schools
201502,Coventry Mind,51234364,R5702,Payments to External Contractors,100500,20/07/2017,Communities
219458,Coventry Rape & Sexual Abuse Centre (CRASAC),51228924,R5702,Payments to External Contractors,35172,05/07/2017,Communities
100268,Cow Lees Nursing Home,51255117,R5806,Residential Care,1896.16,27/07/2017,People Group
100268,Cow Lees Nursing Home,51255117,R5806,Residential Care,1782.2,27/07/2017,People Group
100268,Cow Lees Nursing Home,51255117,R5806,Residential Care,5046,27/07/2017,People Group
100268,Cow Lees Nursing Home,51255117,R5806,Residential Care,10173.1,27/07/2017,People Group
100089,Craegmoor Ltd - Part Of Priory Group (Charnwood Lodge),51255105,R5806,Residential Care,5794.88,27/07/2017,People Group
100269,Craighaven Ltd,51255118,R5806,Residential Care,6122.64,27/07/2017,People Group
100269,Craighaven Ltd,51255118,R5806,Residential Care,2780,27/07/2017,People Group
100269,Craighaven Ltd,51255118,R5806,Residential Care,17009.6,27/07/2017,People Group
223291,Creative Support Ltd,51243546,R5851,Supported Living,804.76,04/07/2017,People Group
223291,Creative Support Ltd,51243540,R5843,Extra Care,1145.76,04/07/2017,People Group
223291,Creative Support Ltd,51243537,R5843,Extra Care,1800.48,04/07/2017,People Group
223291,Creative Support Ltd,51243491,R5843,Extra Care,1800.48,04/07/2017,People Group
223291,Creative Support Ltd,51243494,R5843,Extra Care,1091.2,04/07/2017,People Group
223291,Creative Support Ltd,51243496,R5843,Extra Care,5952.86,04/07/2017,People Group
223291,Creative Support Ltd,51243508,R5851,Supported Living,4610.32,04/07/2017,People Group
223291,Creative Support Ltd,51243570,R5851,Supported Living,3164.48,04/07/2017,People Group
223291,Creative Support Ltd,51243579,R5851,Supported Living,1507.22,04/07/2017,People Group
223291,Creative Support Ltd,51243681,R5843,Extra Care,1050.28,04/07/2017,People Group
223291,Creative Support Ltd,51243565,R5851,Supported Living,1309.44,04/07/2017,People Group
223291,Creative Support Ltd,51243516,R5843,Extra Care,1833.58,12/07/2017,People Group
223291,Creative Support Ltd,51243580,R5843,Extra Care,3074.82,12/07/2017,People Group
223291,Creative Support Ltd,51243522,R5843,Extra Care,9387.84,12/07/2017,People Group
223291,Creative Support Ltd,51251516,R5851,Supported Living,6001.6,19/07/2017,People Group
223291,Creative Support Ltd,51237271,R5843,Extra Care,1833.58,20/07/2017,People Group
223291,Creative Support Ltd,51243550,R5843,Extra Care,1091.2,20/07/2017,People Group
223291,Creative Support Ltd,51243555,R5843,Extra Care,3074.82,20/07/2017,People Group
223291,Creative Support Ltd,51243568,R5843,Extra Care,5753.8,20/07/2017,People Group
223291,Creative Support Ltd,51252342,R5843,Extra Care,1424.32,21/07/2017,People Group
223291,Creative Support Ltd,51237313,R5843,Extra Care,1424.32,21/07/2017,People Group
223291,Creative Support Ltd,51252344,R5843,Extra Care,1050.28,31/07/2017,People Group
223291,Creative Support Ltd,51252345,R5843,Extra Care,1950.52,31/07/2017,People Group
223291,Creative Support Ltd,51252338,R5851,Supported Living,2264.24,31/07/2017,People Group
223291,Creative Support Ltd,51252346,R5843,Extra Care,9387.84,31/07/2017,People Group
220812,Credence Care Holly House,51244620,R5851,Supported Living,3538.32,14/07/2017,People Group
220812,Credence Care Holly House,51234403,R5851,Supported Living,604.8,14/07/2017,People Group
220812,Credence Care Holly House,51248213,R5851,Supported Living,1305,27/07/2017,People Group
220812,Credence Care Holly House,51248194,R5851,Supported Living,792,27/07/2017,People Group
220812,Credence Care Holly House,51248199,R5851,Supported Living,3538.32,27/07/2017,People Group
201541,Croft School Ltd,51237936,R6106,Early Years Funding (PVIs and LA),634.8,03/07/2017,Communities
201541,Croft School Ltd,51248822,R6107,SEN Statements Funding,1913,14/07/2017,Communities
100065,Crosscrown Ltd,51255112,R5806,Residential Care,5051.28,27/07/2017,People Group
100065,Crosscrown Ltd,51255112,R5806,Residential Care,1971.2,27/07/2017,People Group
100065,Crosscrown Ltd,51255112,R5806,Residential Care,1971.2,27/07/2017,People Group
100065,Crosscrown Ltd,51255112,R5806,Residential Care,3903.48,27/07/2017,People Group
100065,Crosscrown Ltd,51255112,R5806,Residential Care,1971.2,27/07/2017,People Group
217194,Crosscrown Ltd (Woodville House),51255353,R5806,Residential Care,1883.28,27/07/2017,People Group
217194,Crosscrown Ltd (Woodville House),51255353,R5806,Residential Care,10310.12,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,1344.28,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,1883.28,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,1883.28,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,2402.64,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,8397.33,27/07/2017,People Group
100125,Crosscrown Ltd T/A The Chimneys,51255307,R5806,Residential Care,8517.1,27/07/2017,People Group
100338,Crosscrown Ltd T/A The Elms Residential Care Home,51255308,R5806,Residential Care,3685.36,27/07/2017,People Group
100338,Crosscrown Ltd T/A The Elms Residential Care Home,51255308,R5806,Residential Care,7533.12,27/07/2017,People Group
100338,Crosscrown Ltd T/A The Elms Residential Care Home,51255308,R5806,Residential Care,5649.84,27/07/2017,People Group
100441,Crosscrown Ltd T/As Granville House,51255150,R5806,Residential Care,13712.49,27/07/2017,People Group
100441,Crosscrown Ltd T/As Granville House,51255150,R5806,Residential Care,9416.4,27/07/2017,People Group
100441,Crosscrown Ltd T/As Granville House,51255150,R5806,Residential Care,1883.28,27/07/2017,People Group
209006,Cruckton Hall Ltd t/a Cruckton Hall School,51249701,R5806,Residential Care,4672,17/07/2017,People Group
209006,Cruckton Hall Ltd t/a Cruckton Hall School,51255119,R5806,Residential Care,4672,27/07/2017,People Group
223625,CSL Industrial Roofing Services Ltd,51232216,R2002,Building Maintenance,690,13/07/2017,Communities
221703,Ctalk Ltd,51245993,R4512,Software,7943.94,26/07/2017,Resources
221703,Ctalk Ltd,51246570,R4512,Software,1582.39,26/07/2017,Resources
221703,Ctalk Ltd,51245998,R4512,Software,1400,26/07/2017,Resources
201828,Cubbington Road Surgery,51238203,R1502,Staff Medical Fees,3507,21/07/2017,Fire and Rescue
