Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
234457,3SFire,51566045,R1601,Training,"1,586.00",08/11/2019,Communities,
233676,4B Medical LLP,51569525,R4030,Materials,"2,312.00",22/11/2019,Communities,
210116,AAI Sports Ltd T/A The Sports Connexion,51573110,R2201,Rents & Lettings,"1,250.00",06/11/2019,Communities,
200114,Abacus Day Nursery,51573452,R6106,Early Years Funding (PVIs and LA),700.00,07/11/2019,Communities,
200114,Abacus Day Nursery,51576562,R6106,Early Years Funding (PVIs and LA),"10,331.99",15/11/2019,Communities,
200114,Abacus Day Nursery,51576990,R6106,Early Years Funding (PVIs and LA),"4,269.03",19/11/2019,Communities,
200115,Abacus Pre-School Nursery Ltd,51576536,R6106,Early Years Funding (PVIs and LA),"5,583.23",15/11/2019,Communities,
223099,Abacus Training Centre Ltd,51566153,R1601,Training,575.00,04/11/2019,Communities,
223099,Abacus Training Centre Ltd,51565726,R1601,Training,575.00,07/11/2019,Communities,
223099,Abacus Training Centre Ltd,51567687,R1601,Training,575.00,08/11/2019,Communities,
223099,Abacus Training Centre Ltd,51567684,R1601,Training,575.00,08/11/2019,Communities,
201875,About Interiors Ltd t/a E & M Services,51572332,R2002,Building Maintenance,"1,612.00",22/11/2019,Communities,
239607,Accessible Motor Company- Fleximobility,51562754,R3203,Vehicle Hire / Lease,750.00,04/11/2019,Communities,
239033,Acorn Academy & Slim Fit 5K,51572288,R1601,Training,"1,200.00",21/11/2019,People,
215546,Acorn Care and Education Ltd,51570992,R6107,SEN Statements Funding,"13,515.66",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51571001,R6107,SEN Statements Funding,"11,852.00",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570999,R6107,SEN Statements Funding,"11,852.00",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570998,R6107,SEN Statements Funding,"13,733.34",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570997,R6107,SEN Statements Funding,"11,852.00",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570993,R6107,SEN Statements Funding,"11,852.00",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570995,R6107,SEN Statements Funding,"11,852.00",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570996,R6107,SEN Statements Funding,"13,515.66",22/11/2019,Communities,
215546,Acorn Care and Education Ltd,51570991,R6107,SEN Statements Funding,"12,517.34",22/11/2019,Communities,
200146,Acorn Wood Day Nursery,51576367,R6106,Early Years Funding (PVIs and LA),"6,677.91",15/11/2019,Communities,
200148,Acs Business Supplies Ltd,51571685,R4503,Hardware,"4,545.96",22/11/2019,Resources,
200150,Act On Energy,51572419,R4409,Consultancy,"4,995.75",28/11/2019,Resources,
213959,Acuma Solutions Ltd,51573348,R4512,Software,"5,179.68",29/11/2019,People,
220313,Adana Management Group Ltd,51566109,R2002,Building Maintenance,720.00,08/11/2019,Communities,
220313,Adana Management Group Ltd,51566110,R2002,Building Maintenance,585.00,08/11/2019,Communities,
220313,Adana Management Group Ltd,51566117,R2002,Building Maintenance,585.00,08/11/2019,Communities,
220313,Adana Management Group Ltd,51573562,R2002,Building Maintenance,585.00,29/11/2019,Communities,
220313,Adana Management Group Ltd,51573561,R1101,Agency Staff Pay,"2,474.70",29/11/2019,Resources,
220313,Adana Management Group Ltd,51573549,R2002,Building Maintenance,585.00,29/11/2019,Communities,
220313,Adana Management Group Ltd,51573566,R2002,Building Maintenance,585.00,29/11/2019,Communities,
200184,ADT Fire and Security Plc,51573393,R2002,Building Maintenance,553.25,05/11/2019,Communities,
200184,ADT Fire and Security Plc,51573392,R2002,Building Maintenance,553.25,05/11/2019,Communities,
223797,Advance Trust T/A Vale of Evesham School,51566132,R6107,SEN Statements Funding,"1,830.77",08/11/2019,Communities,
223797,Advance Trust T/A Vale of Evesham School,51566333,R6107,SEN Statements Funding,"3,367.31",08/11/2019,Communities,
200188,Advanced Health & Care Ltd,51573569,R4513,Telephones & Broadband,"1,000.00",29/11/2019,People,
215933,Advent Communications PR Ltd,51578932,R4301,"Advertising, Publicity & Promotion","1,190.00",22/11/2019,Communities,
215933,Advent Communications PR Ltd,51578941,R4301,"Advertising, Publicity & Promotion","2,035.00",22/11/2019,Communities,
215933,Advent Communications PR Ltd,51578929,R4301,"Advertising, Publicity & Promotion","2,210.00",22/11/2019,Communities,
239880,Adventure 24/7 Limited,51574860,R5806,Residential Care,850.00,08/11/2019,People,
239880,Adventure 24/7 Limited,51574863,R5806,Residential Care,"1,700.00",08/11/2019,People,
233813,Aero Systems Ltd,51571038,R4506,IT Support & Maintenance,"3,000.00",22/11/2019,Resources,
200201,Age UK Warwickshire,51581047,R5807,Social Care Block Contracts,"4,985.00",28/11/2019,People,
200201,Age UK Warwickshire,51581058,R5807,Social Care Block Contracts,"1,994.00",28/11/2019,People,
200201,Age UK Warwickshire,51581063,R5807,Social Care Block Contracts,"1,994.00",28/11/2019,People,
200201,Age UK Warwickshire,51581081,R5807,Social Care Block Contracts,"1,994.00",28/11/2019,People,
200201,Age UK Warwickshire,51581090,R5807,Social Care Block Contracts,"4,985.00",28/11/2019,People,
200201,Age UK Warwickshire,51581120,R5807,Social Care Block Contracts,"1,994.00",28/11/2019,People,
200201,Age UK Warwickshire,51581128,R5807,Social Care Block Contracts,"1,994.00",28/11/2019,People,
200201,Age UK Warwickshire,51581076,R5807,Social Care Block Contracts,"4,985.00",29/11/2019,People,
200201,Age UK Warwickshire,51581216,R5807,Social Care Block Contracts,"4,985.00",29/11/2019,People,
200201,Age UK Warwickshire,51581190,R5807,Social Care Block Contracts,"1,994.00",29/11/2019,People,
231993,Aim Educational Ltd,51566006,R5702,Payments to External Contractors,"7,000.00",08/11/2019,Communities,
234227,Airedale International Air Conditioning Ltd,51579955,C1030,"New Construction, Conversion & Renovation","10,400.00",21/11/2019,Capital,
200211,Airtay,51574824,R2751,Grounds Maintenance,"1,120.00",29/11/2019,Communities,
208797,Alcester Academy (ACAD) School,51580017,R6107,SEN Statements Funding,"4,154.00",22/11/2019,Communities,
207814,Alcester Grammar School (Academy),51572410,R2201,Rents & Lettings,"2,763.64",14/11/2019,Communities,
207814,Alcester Grammar School (Academy),51580019,R6107,SEN Statements Funding,"1,383.00",22/11/2019,Communities,
200237,Alcester Nursery Studio Ltd,51576451,R6106,Early Years Funding (PVIs and LA),"4,526.42",15/11/2019,Communities,
200237,Alcester Nursery Studio Ltd,51577584,R6106,Early Years Funding (PVIs and LA),"2,718.00",19/11/2019,Communities,
238644,Alchemie Ltd,51563412,C1060,Grants & Contributions To Outside Organisations,"8,115.60",01/11/2019,Capital,
223728,Alere Toxicology Plc (****0298),51570937,R4441,Professional Fees,599.65,08/11/2019,Resources,
221595,All Pallets Ltd,51568138,R4008,Equipment,840.00,14/11/2019,Resources,
235897,All Saints Leek Wootton - Coventry Diocese MAT,51576787,R1408,Other Staffing Costs,"2,040.00",14/11/2019,Schools,
235897,All Saints Leek Wootton - Coventry Diocese MAT,51580086,R6107,SEN Statements Funding,692.00,22/11/2019,Communities,
238066,Allied Publicity Services (Manchester) Ltd t/a APS Group,51573669,R3001,Vehicle Operating Costs,"2,474.00",29/11/2019,Resources,
207773,Allstar Business Solutions Ltd,51573382,R4030,Materials,"37,617.59",08/11/2019,Communities,
200291,Alveston Cygnets,51576368,R6106,Early Years Funding (PVIs and LA),"7,039.91",15/11/2019,Communities,
200291,Alveston Cygnets,51576975,R6106,Early Years Funding (PVIs and LA),"1,669.32",19/11/2019,Communities,
239600,Alycidon Properties Ltd t/a Studley Sports Centre,51579122,R2201,Rents & Lettings,"1,840.00",29/11/2019,Communities,
221048,Alzheimer's Society,51568573,R5807,Social Care Block Contracts,"57,058.00",08/11/2019,People,
212438,AMAT (Arden Multi Academy Trust) t/a Henley in Arden School,51580065,R6107,SEN Statements Funding,"2,771.00",22/11/2019,Communities,
200303,Amce Construction Ltd,51574258,C1030,"New Construction, Conversion & Renovation","4,349.00",29/11/2019,Capital,
228595,Amelio Utilities (Gloucester) Ltd,51575362,R5702,Payments to External Contractors,"1,520.00",13/11/2019,Communities,
228595,Amelio Utilities (Gloucester) Ltd,51575365,R5702,Payments to External Contractors,800.00,13/11/2019,Communities,
228595,Amelio Utilities (Gloucester) Ltd,51575366,R5702,Payments to External Contractors,750.00,13/11/2019,Communities,
228595,Amelio Utilities (Gloucester) Ltd,51575793,R5702,Payments to External Contractors,"1,170.00",13/11/2019,Communities,
,Amznmktplace,885,,,887.47,04/11/2019,People,
,Amznmktplace,7317,,,639.98,26/11/2019,People,
,Amznmktplace Amazon.Co,6654,,,533.00,04/11/2019,Resources,
,Amznmktplace Amazon.Co,11136,,,581.62,22/11/2019,People,
238271,Anjali Dance Company Ltd,51573181,R5702,Payments to External Contractors,600.00,29/11/2019,Communities,
236798,Anker Bridge Nursery,51576404,R6106,Early Years Funding (PVIs and LA),"8,577.36",15/11/2019,Communities,
236798,Anker Bridge Nursery,51576957,R6106,Early Years Funding (PVIs and LA),"3,110.52",19/11/2019,Communities,
200393,Apollo Distribution Solutions,51570267,R4309,Postage & Carriage,579.50,15/11/2019,Other Services,
210713,Apple Grove Day Nursery Ltd,51576551,R6106,Early Years Funding (PVIs and LA),"3,050.04",15/11/2019,Communities,
210713,Apple Grove Day Nursery Ltd,51576911,R6106,Early Years Funding (PVIs and LA),"3,443.79",19/11/2019,Communities,
233488,Arbour Cross Associates Ltd,51573419,R5702,Payments to External Contractors,"4,500.00",29/11/2019,Communities,
235309,Arc Electrical (Design and Installations) Ltd (****0168),51574807,R2002,Building Maintenance,995.02,08/11/2019,Communities,
200419,Arden Construction Ltd,51571325,C1030,"New Construction, Conversion & Renovation","3,349.50",01/11/2019,Capital,
200419,Arden Construction Ltd,51571153,C1030,"New Construction, Conversion & Renovation","3,207.13",01/11/2019,Capital,
200419,Arden Construction Ltd,51571324,C1030,"New Construction, Conversion & Renovation","9,039.10",01/11/2019,Capital,
200419,Arden Construction Ltd,51571323,C1030,"New Construction, Conversion & Renovation","3,349.50",01/11/2019,Capital,
200419,Arden Construction Ltd,51571322,C1030,"New Construction, Conversion & Renovation","7,048.68",01/11/2019,Capital,
200419,Arden Construction Ltd,51571321,C1030,"New Construction, Conversion & Renovation","3,349.50",01/11/2019,Capital,
200419,Arden Construction Ltd,51571152,C1030,"New Construction, Conversion & Renovation","18,427.93",05/11/2019,Capital,
200419,Arden Construction Ltd,51571146,C1030,"New Construction, Conversion & Renovation","53,690.19",05/11/2019,Capital,
200419,Arden Construction Ltd,51572425,R2022,Property Services Building (LB),"1,914.72",06/11/2019,Resources,
200419,Arden Construction Ltd,51572428,R2022,Property Services Building (LB),891.00,06/11/2019,Resources,
200419,Arden Construction Ltd,51577649,R2022,Property Services Building (LB),615.15,19/11/2019,Resources,
200419,Arden Construction Ltd,51579921,C1030,"New Construction, Conversion & Renovation","2,317.28",21/11/2019,Capital,
200419,Arden Construction Ltd,51579977,C1030,"New Construction, Conversion & Renovation","4,904.01",21/11/2019,Capital,
200419,Arden Construction Ltd,51577644,R2022,Property Services Building (LB),765.13,22/11/2019,Resources,
200419,Arden Construction Ltd,51577634,R2022,Property Services Building (LB),"1,985.33",22/11/2019,Resources,
200419,Arden Construction Ltd,51577642,R2022,Property Services Building (LB),"1,267.70",22/11/2019,Resources,
200419,Arden Construction Ltd,51581252,R2022,Property Services Building (LB),738.99,25/11/2019,Resources,
200419,Arden Construction Ltd,51581242,C1030,"New Construction, Conversion & Renovation","2,172.38",25/11/2019,Capital,
236288,Arden Fields School (South Warwickshire Academy Trust),51576788,R1408,Other Staffing Costs,"2,890.00",14/11/2019,Schools,
236288,Arden Fields School (South Warwickshire Academy Trust),51580695,R6107,SEN Statements Funding,"51,465.00",25/11/2019,Communities,
200429,Argos Business Solutions Ltd (****9518),51567152,R4008,Equipment,"1,168.20",08/11/2019,Resources,
200429,Argos Business Solutions Ltd (****9518),51569539,R4008,Equipment,"1,889.23",15/11/2019,Resources,
200429,Argos Business Solutions Ltd (****9518),51573405,R4008,Equipment,"1,949.94",29/11/2019,Resources,
200441,Arriva Midlands North Ltd (****4814),51581809,R5704,Public Transport,"22,790.00",26/11/2019,Communities,
238451,Art Fabrications,51566427,C1010,Acquisition Of New Assets,"4,166.67",26/11/2019,Capital,
219768,Art of Brilliance Ltd,51569611,R1601,Training,"1,239.60",22/11/2019,Communities,
213377,Ascentis,51574898,R4607,Client Expenses,840.00,29/11/2019,Communities,
213431,Ash Green School & Arts College (Academy),51580043,R6107,SEN Statements Funding,"4,173.00",22/11/2019,Communities,
236184,Ashby and Croft Manufacturing Ltd,51566197,C1030,"New Construction, Conversion & Renovation","758,587.63",01/11/2019,Capital,
236184,Ashby and Croft Manufacturing Ltd,51569239,C1030,"New Construction, Conversion & Renovation","1,971.42",13/11/2019,Capital,
208346,Ashe Construction Ltd,51580172,C1030,"New Construction, Conversion & Renovation","176,705.60",22/11/2019,Capital,
208346,Ashe Construction Ltd,51580174,C1030,"New Construction, Conversion & Renovation","386,065.17",29/11/2019,Capital,
200465,Ashleigh Nursery School,51576866,R6106,Early Years Funding (PVIs and LA),"7,331.94",19/11/2019,Communities,
200472,Aspire People Ltd,51565021,R1101,Agency Staff Pay,935.00,01/11/2019,Schools,
200472,Aspire People Ltd,51569076,R1101,Agency Staff Pay,"1,790.00",12/11/2019,Schools,
200472,Aspire People Ltd,51569080,R1101,Agency Staff Pay,561.00,15/11/2019,Schools,
200472,Aspire People Ltd,51578633,R1101,Agency Staff Pay,545.00,22/11/2019,Schools,
200472,Aspire People Ltd,51578616,R1101,Agency Staff Pay,716.00,29/11/2019,Schools,
200472,Aspire People Ltd,51578634,R1101,Agency Staff Pay,743.00,29/11/2019,Schools,
214327,Association of Educational Psychologists (AEP),51567790,R1408,Other Staffing Costs,720.00,14/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51567755,R1101,Agency Staff Pay,"2,915.05",08/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51567180,R4441,Professional Fees,"3,263.46",08/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51567258,R4409,Consultancy,"2,566.40",08/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51573850,C1050,External Fees,"2,047.69",11/11/2019,Capital,
200502,Atkins Ltd  t/a Faithful Gould,51573857,C1050,External Fees,"3,172.41",11/11/2019,Capital,
200502,Atkins Ltd  t/a Faithful Gould,51563059,R4409,Consultancy,"11,869.28",13/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51568485,C1050,External Fees,"19,950.00",15/11/2019,Capital,
200502,Atkins Ltd  t/a Faithful Gould,51569342,R4409,Consultancy,950.00,15/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51569201,C1050,External Fees,"2,250.00",15/11/2019,Capital,
200502,Atkins Ltd  t/a Faithful Gould,51581641,R1101,Agency Staff Pay,"18,950.22",27/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51581634,R1101,Agency Staff Pay,"16,482.36",27/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51581937,R1101,Agency Staff Pay,"7,714.33",27/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51572290,R4409,Consultancy,"7,482.00",28/11/2019,Communities,
200502,Atkins Ltd  t/a Faithful Gould,51572734,C1050,External Fees,"4,000.00",29/11/2019,Capital,
239698,Austrey C of E Primary School - Bham Diocese MAT,51580048,R6107,SEN Statements Funding,650.00,22/11/2019,Communities,
,Autodata Ltd,81,,,636.29,07/11/2019,Communities,
238711,Avon Taxis,51578835,R3204,Home To School / College Transport,"1,040.00",22/11/2019,Communities,
233756,AXCIS Education,51564012,R1101,Agency Staff Pay,729.00,01/11/2019,Communities,
233756,AXCIS Education,51564011,R1101,Agency Staff Pay,960.00,01/11/2019,Communities,
233756,AXCIS Education,51564022,R1101,Agency Staff Pay,729.00,01/11/2019,Communities,
233756,AXCIS Education,51564015,R1101,Agency Staff Pay,729.00,01/11/2019,Communities,
233756,AXCIS Education,51569614,R5702,Payments to External Contractors,570.00,01/11/2019,Communities,
233756,AXCIS Education,51566430,R1101,Agency Staff Pay,960.00,08/11/2019,Communities,
233756,AXCIS Education,51567663,R1101,Agency Staff Pay,729.00,08/11/2019,Communities,
233756,AXCIS Education,51569043,R1101,Agency Staff Pay,729.00,15/11/2019,Communities,
233756,AXCIS Education,51568675,R1101,Agency Staff Pay,960.00,15/11/2019,Communities,
233756,AXCIS Education,51571031,R1101,Agency Staff Pay,729.00,22/11/2019,Communities,
233756,AXCIS Education,51572878,R1101,Agency Staff Pay,729.00,29/11/2019,Communities,
213427,Aylesford School And Sixth Form College (Academy),51580047,R6107,SEN Statements Funding,"4,012.00",22/11/2019,Communities,
209620,B Line Plant Ltd,51563168,R4008,Equipment,"3,080.00",01/11/2019,Communities,
209620,B Line Plant Ltd,51565983,R4008,Equipment,"5,095.20",08/11/2019,Communities,
209620,B Line Plant Ltd,51565984,R4008,Equipment,"3,240.00",08/11/2019,Communities,
209620,B Line Plant Ltd,51569542,R4008,Equipment,"19,441.56",22/11/2019,Communities,
209620,B Line Plant Ltd,51574854,R4008,Equipment,"1,200.00",29/11/2019,Communities,
,B&m Retail,64450,,,743.78,28/11/2019,People,
200575,Baddesley and Grendon Pre/School - Playgroup,51580203,R6106,Early Years Funding (PVIs and LA),999.81,22/11/2019,Communities,
200575,Baddesley and Grendon Pre/School - Playgroup,51580204,R6106,Early Years Funding (PVIs and LA),"1,088.98",22/11/2019,Communities,
200576,Badenoch & Clark Ltd,51573176,R1101,Agency Staff Pay,936.00,05/11/2019,Resources,
200576,Badenoch & Clark Ltd,51577328,R1101,Agency Staff Pay,936.00,15/11/2019,Resources,
200576,Badenoch & Clark Ltd,51578920,R1101,Agency Staff Pay,936.00,21/11/2019,Resources,
200576,Badenoch & Clark Ltd,51556016,R1101,Agency Staff Pay,"1,956.00",22/11/2019,Resources,
200576,Badenoch & Clark Ltd,51577442,R4409,Consultancy,"2,445.00",26/11/2019,Resources,
200576,Badenoch & Clark Ltd,51581328,R4409,Consultancy,"2,475.00",28/11/2019,People,
212397,Baginton Fields School,51571733,R6107,SEN Statements Funding,"2,597.46",22/11/2019,Communities,
,Balfour Beatty Living Places,,DP coded,Acquisition of New Assets,"2,435,007.12",15/11/2019,Communities,
200589,Balfour Beatty Living Places Ltd (****2460),51577444,R5702,Payments to External Contractors,"2,485,048.51",15/11/2019,Communities,
200589,Balfour Beatty Living Places Ltd (****2460),51577338,C1030,"New Construction, Conversion & Renovation","58,244.05",18/11/2019,Capital,
232605,Baltimore Consulting Ltd,51573570,R4409,Consultancy,"3,650.00",18/11/2019,Resources,
232605,Baltimore Consulting Ltd,51578943,R4409,Consultancy,"3,650.00",29/11/2019,Resources,
200593,Bambini Childcare Ltd,51573455,R6106,Early Years Funding (PVIs and LA),805.00,07/11/2019,Communities,
200593,Bambini Childcare Ltd,51573447,R6106,Early Years Funding (PVIs and LA),700.00,07/11/2019,Communities,
200593,Bambini Childcare Ltd,51576466,R6106,Early Years Funding (PVIs and LA),"22,982.23",15/11/2019,Communities,
200593,Bambini Childcare Ltd,51576953,R6106,Early Years Funding (PVIs and LA),"1,022.03",19/11/2019,Communities,
239759,Banana Moon Childcare Ltd,51562853,R6106,Early Years Funding (PVIs and LA),"4,976.29",25/11/2019,Communities,
239759,Banana Moon Childcare Ltd,51577499,R6106,Early Years Funding (PVIs and LA),"2,093.70",25/11/2019,Communities,
239759,Banana Moon Childcare Ltd,51562851,R6106,Early Years Funding (PVIs and LA),"3,147.55",25/11/2019,Communities,
239759,Banana Moon Childcare Ltd,51577582,R6106,Early Years Funding (PVIs and LA),555.45,25/11/2019,Communities,
200594,Banana Moon Day Nursery (Grove House),51576947,R6106,Early Years Funding (PVIs and LA),"7,427.16",19/11/2019,Communities,
226306,Banana Moon Day Nursery (Harbury),51576558,R6106,Early Years Funding (PVIs and LA),"1,506.29",15/11/2019,Communities,
226306,Banana Moon Day Nursery (Harbury),51576861,R6106,Early Years Funding (PVIs and LA),631.00,19/11/2019,Communities,
233407,Bang the Drum Productions Ltd,51568131,R4301,"Advertising, Publicity & Promotion","1,550.00",14/11/2019,Resources,
233407,Bang the Drum Productions Ltd,51568021,R4301,"Advertising, Publicity & Promotion","1,225.00",14/11/2019,Resources,
233407,Bang the Drum Productions Ltd,51572657,R4301,"Advertising, Publicity & Promotion",600.00,21/11/2019,Resources,
205913,Banner Group Ltd,51563158,R4030,Materials,562.44,01/11/2019,Communities,
205913,Banner Group Ltd,51565588,R4313,Stationery & Paper,842.10,07/11/2019,People,
205913,Banner Group Ltd,51565568,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",694.14,07/11/2019,Resources,
205913,Banner Group Ltd,51569531,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","1,125.49",15/11/2019,Resources,
200609,Barjane Ltd,51573119,R2201,Rents & Lettings,839.50,06/11/2019,Resources,
229039,Bauer Radio Ltd (****2068),51572698,R5802,Substitute Care,"1,166.66",29/11/2019,People,
229039,Bauer Radio Ltd (****2068),51572701,R4301,"Advertising, Publicity & Promotion","1,200.00",29/11/2019,Resources,
229039,Bauer Radio Ltd (****2068),51573457,R4301,"Advertising, Publicity & Promotion","1,600.00",29/11/2019,Resources,
229039,Bauer Radio Ltd (****2068),51573458,R4301,"Advertising, Publicity & Promotion","8,500.00",29/11/2019,Resources,
238263,BDW Trading Ltd t/a Barratt Homes North Midlands,51571664,R5702,Payments to External Contractors,"23,261.47",01/11/2019,Communities,
239799,Beauhurst (Business Funding Research Ltd),51573575,R4702,Subscriptions To Organisations,"4,950.00",22/11/2019,Communities,
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51573372,R5702,Payments to External Contractors,"27,000.00",29/11/2019,Communities,
239416,Bee Crafty,51572666,R2201,Rents & Lettings,525.00,13/11/2019,Communities,
200656,Beechwood Childcare Ltd,51576409,R6106,Early Years Funding (PVIs and LA),"5,405.40",15/11/2019,Communities,
200656,Beechwood Childcare Ltd,51576958,R6106,Early Years Funding (PVIs and LA),"8,442.84",19/11/2019,Communities,
230404,Beechwood Trees & Landscapes Ltd,51570078,R5702,Payments to External Contractors,575.00,21/11/2019,Communities,
210711,Beehive Day Nursery Barford,51576546,R6106,Early Years Funding (PVIs and LA),"9,174.75",15/11/2019,Communities,
200657,Beehive Day Nursery Rugby,51576395,R6106,Early Years Funding (PVIs and LA),"24,404.85",15/11/2019,Communities,
200657,Beehive Day Nursery Rugby,51576980,R6106,Early Years Funding (PVIs and LA),"8,516.90",19/11/2019,Communities,
232028,Beehive Marketing Ltd,51573387,R4301,"Advertising, Publicity & Promotion","1,200.00",07/11/2019,Resources,
231747,Beehive Nursery Kenilworth,51576396,R6106,Early Years Funding (PVIs and LA),"9,038.66",15/11/2019,Communities,
208848,Beeline Community Transport,51574981,R3206,Client/Customer/Pupil Travel,"2,545.00",08/11/2019,Communities,
200664,Bella Home Care Ltd,51569702,R5807,Social Care Block Contracts,"1,218.00",01/11/2019,People,
233065,Best Start Ltd t/a Tiny Treasures Daycare & Education,51577496,R6106,Early Years Funding (PVIs and LA),"2,080.47",15/11/2019,Communities,
232287,Betsy de Thierry Ltd (BdT Training),51582395,R1601,Training,"3,200.00",28/11/2019,People,
236014,BHR Pharmaceuticals Ltd,51568787,R5702,Payments to External Contractors,580.50,14/11/2019,Communities,
230921,BID Services,51568536,R4441,Professional Fees,957.00,07/11/2019,People,
239505,Bidford Bright Stars Ltd,51576522,R6106,Early Years Funding (PVIs and LA),"4,805.04",15/11/2019,Communities,
239505,Bidford Bright Stars Ltd,51576940,R6106,Early Years Funding (PVIs and LA),"1,444.17",19/11/2019,Communities,
210919,Biffa Municipal Ltd,51569042,R3001,Vehicle Operating Costs,"1,260.00",07/11/2019,Communities,
210919,Biffa Municipal Ltd,51570861,R4010,Equipment Hire,"1,007.35",11/11/2019,Communities,
210919,Biffa Municipal Ltd,51570859,R4010,Equipment Hire,"1,158.04",11/11/2019,Communities,
210919,Biffa Municipal Ltd,51570867,R4010,Equipment Hire,"1,233.86",11/11/2019,Communities,
210919,Biffa Municipal Ltd,51570875,R4010,Equipment Hire,546.74,11/11/2019,Communities,
210919,Biffa Municipal Ltd,51569255,R5206,Excess / Bulk haulage,"7,059.39",15/11/2019,Communities,
210919,Biffa Municipal Ltd,51569260,R5206,Excess / Bulk haulage,"2,607.71",15/11/2019,Communities,
210919,Biffa Municipal Ltd,51569282,R5206,Excess / Bulk haulage,"6,204.10",15/11/2019,Communities,
210919,Biffa Municipal Ltd,51569284,R5206,Excess / Bulk haulage,"4,456.96",15/11/2019,Communities,
210919,Biffa Municipal Ltd,51569256,R5206,Excess / Bulk haulage,"7,389.81",15/11/2019,Communities,
210919,Biffa Municipal Ltd,51574769,R5702,Payments to External Contractors,"28,488.36",28/11/2019,Communities,
200707,Biffa Waste Services Ltd  ****6375,51573398,R5702,Payments to External Contractors,"254,015.91",06/11/2019,Communities,
200707,Biffa Waste Services Ltd  ****6375,51578439,R5702,Payments to External Contractors,"224,092.47",29/11/2019,Communities,
225849,Big White Wall Ltd,51574206,R5702,Payments to External Contractors,"18,000.00",22/11/2019,Communities,
228390,BikeRight! Ltd,51578891,R4301,"Advertising, Publicity & Promotion","5,800.00",29/11/2019,Communities,
233719,Bilton Grange Trust Ltd,51576400,R6106,Early Years Funding (PVIs and LA),"10,834.92",15/11/2019,Communities,
213422,Bilton School - Stowe Valley M.A.T.,51580052,R6107,SEN Statements Funding,"3,165.00",22/11/2019,Communities,
205755,Bilton Sunbeams Pre-School Ltd,51576401,R6106,Early Years Funding (PVIs and LA),"5,988.78",15/11/2019,Communities,
232139,BIP Solutions Ltd,51570862,R4702,Subscriptions To Organisations,"1,445.50",22/11/2019,Resources,
200726,Birchwood Pre-School,51576384,R6106,Early Years Funding (PVIs and LA),515.59,15/11/2019,Communities,
200726,Birchwood Pre-School,51576884,R6106,Early Years Funding (PVIs and LA),"4,221.42",19/11/2019,Communities,
218042,Birchwood Primary School (Academy),51580049,R6107,SEN Statements Funding,"1,286.00",22/11/2019,Communities,
211737,Birmingham City Council,51565426,R6107,SEN Statements Funding,"5,884.61",01/11/2019,Communities,
211737,Birmingham City Council,51573192,R6107,SEN Statements Funding,"2,394.48",22/11/2019,Communities,
211737,Birmingham City Council,51573189,R6107,SEN Statements Funding,"4,310.00",22/11/2019,Communities,
211737,Birmingham City Council,51573188,R6107,SEN Statements Funding,"2,637.33",29/11/2019,Communities,
211737,Birmingham City Council,51575213,R6107,SEN Statements Funding,"2,727.56",29/11/2019,Communities,
211737,Birmingham City Council,51573185,R6107,SEN Statements Funding,"4,310.00",29/11/2019,Communities,
200733,Birmingham Women's and Children's NHS Foundation Trust (****1129),51565223,R4615,Coroner/Mortuary/Pathology Fees,"1,135.50",01/11/2019,Other Services,
200733,Birmingham Women's and Children's NHS Foundation Trust (****1129),51566395,R4615,Coroner/Mortuary/Pathology Fees,595.90,01/11/2019,Other Services,
200733,Birmingham Women's and Children's NHS Foundation Trust (****1129),51570446,R4615,Coroner/Mortuary/Pathology Fees,"1,135.50",14/11/2019,Other Services,
200733,Birmingham Women's and Children's NHS Foundation Trust (****1129),51580665,R4615,Coroner/Mortuary/Pathology Fees,-595.90,22/11/2019,Other Services,
200748,Bishops Tachbrook Pre-School Nursery,51576417,R6106,Early Years Funding (PVIs and LA),"6,137.63",15/11/2019,Communities,
200751,Bizzy Tots Day Nursery Ltd (Bilton),51576929,R6106,Early Years Funding (PVIs and LA),888.72,19/11/2019,Communities,
200750,Bizzy Tots Day Nursery Ltd (Long Itchington),51576491,R6106,Early Years Funding (PVIs and LA),"15,073.38",15/11/2019,Communities,
