Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
222150,Edward Brain & Sons Ltd,51440634,R4008,Equipment,712.00,25/09/2018,Communities
204614,EE Ltd (Orange Airtime ****1263),51437782,R4513,Telephones & Broadband,1026.86,19/09/2018,Fire and Rescue
204614,EE Ltd (Orange Airtime ****1263),51437783,R4513,Telephones & Broadband,931.92,19/09/2018,Fire and Rescue
233845,Elysian Field Ltd,51427046,R6104,Social Care - Section 17 Payments,1772.33,06/09/2018,People Group
233845,Elysian Field Ltd,51428764,R5459,Leaving Care Accommodation,2340.00,07/09/2018,People Group
202022,Emergency One UK Ltd,51432578,R4030,Materials,606.63,07/09/2018,Communities
236566,Emergency Vehicle Products Ltd,51427455,R4008,Equipment,1855.00,06/09/2018,Fire and Rescue
202032,Emscote House School and Nursery,51439963,R6106,Early Years Funding (PVIs and LA),31858.65,24/09/2018,Communities
202034,Emscote Preschool,51439971,R6106,Early Years Funding (PVIs and LA),19454.06,24/09/2018,Communities
220152,Encore Personnel Services Ltd,51437496,R1101,Agency Staff Pay,730.00,19/09/2018,Communities
223866,Envirocall Ltd,51437566,R2754,Waste Management,598.44,14/09/2018,Communities
202050,Envirocare Midlands Ltd,51432814,C1030,"New Construction, Conversion & Renovation",630.00,13/09/2018,Capital
202050,Envirocare Midlands Ltd,51432817,C1030,"New Construction, Conversion & Renovation",1460.00,13/09/2018,Capital
202050,Envirocare Midlands Ltd,51431344,C1030,"New Construction, Conversion & Renovation",1020.00,13/09/2018,Capital
216598,Environment Agency (****4411),51433388,R6901,Levies,59529.50,04/09/2018,Other Services
216598,Environment Agency (****4411),51430741,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430742,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430740,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430743,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430744,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430739,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430738,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
216598,Environment Agency (****4411),51430745,R4029,Licences (Incl Tv),1109.00,13/09/2018,Communities
202062,Equine Learning CIC,51436738,R5702,Payments to External Contractors,3650.00,25/09/2018,Communities
202062,Equine Learning CIC,51437502,R5702,Payments to External Contractors,2825.00,26/09/2018,Communities
202062,Equine Learning CIC,51437494,R5702,Payments to External Contractors,1080.00,26/09/2018,Communities
209269,Essex County Council,51434402,R4607,Client Expenses,52650.00,13/09/2018,People Group
202088,Ettington Preschool,51439981,R6106,Early Years Funding (PVIs and LA),19442.81,24/09/2018,Communities
217716,Ex Cathedra Ltd,51431660,R5203,Payments / Contributions to Public Sector Organisations,870.00,21/09/2018,People Group
237172,Excelsior Panelling Systems Ltd,51438288,R2501,Fixtures & Fittings,1718.68,18/09/2018,Schools
,Facebk Mzdagh2ep2,8939,,,600.00,23/09/2018,Communities
202146,Family Placement.Com Ltd,51441673,R5822,Foster Care Payments - External Provision,1439.60,28/09/2018,People Group
206633,FCC Recycling (UK) Ltd,51434083,R5702,Payments to External Contractors,61604.17,06/09/2018,Communities
206633,FCC Recycling (UK) Ltd,51434062,R5702,Payments to External Contractors,61604.17,06/09/2018,Communities
206633,FCC Recycling (UK) Ltd,51441075,R5841,Landfill Tax Payments,175724.39,25/09/2018,Communities
206633,FCC Recycling (UK) Ltd,51441075,R5702,Payments to External Contractors,39313.25,25/09/2018,Communities
206633,FCC Recycling (UK) Ltd,51437504,R5702,Payments to External Contractors,99949.22,25/09/2018,Communities
,Filcris Ltd,14073,,,1397.15,04/10/2018,Communities
236597,Fillongley Parish Council,51438591,C1050,External Fees,6000.00,19/09/2018,Capital
202171,Fillongley Pre-School,51440855,R6106,Early Years Funding (PVIs and LA),1866.31,25/09/2018,Communities
202171,Fillongley Pre-School,51441285,R6106,Early Years Funding (PVIs and LA),2934.41,26/09/2018,Communities
202195,First Steps Kindergarten,51440652,R6106,Early Years Funding (PVIs and LA),5588.35,25/09/2018,Communities
202195,First Steps Kindergarten,51440857,R6106,Early Years Funding (PVIs and LA),777.63,25/09/2018,Communities
202203,Fitzgerald Contractors Ltd,51440013,C1030,"New Construction, Conversion & Renovation",44529.29,21/09/2018,Capital
202203,Fitzgerald Contractors Ltd,51438999,C1030,"New Construction, Conversion & Renovation",81970.31,26/09/2018,Capital
202207,Fledglings Day Nursery,51439774,R6106,Early Years Funding (PVIs and LA),12806.64,24/09/2018,Communities
202207,Fledglings Day Nursery,51440837,R6106,Early Years Funding (PVIs and LA),1555.26,25/09/2018,Communities
236823,Fletchers Carpets & Banbury Flooring Supplies,51428722,R2002,Building Maintenance,3152.18,07/09/2018,Schools
212459,Flexiform Business Furniture Ltd - T/A Asgard Secure Steel Storage,51434581,R2501,Fixtures & Fittings,-783.34,11/09/2018,Schools
212459,Flexiform Business Furniture Ltd - T/A Asgard Secure Steel Storage,51434584,R2501,Fixtures & Fittings,2148.36,11/09/2018,Schools
212459,Flexiform Business Furniture Ltd - T/A Asgard Secure Steel Storage,51434543,R2501,Fixtures & Fittings,2148.36,12/09/2018,Schools
203984,Flogas Britain Ltd,51427222,R4015,Equipment Repair & Maintenance,708.50,05/09/2018,Fire and Rescue
202223,Footsteps Day Nursery,51439792,R6106,Early Years Funding (PVIs and LA),53688.15,24/09/2018,Communities
202223,Footsteps Day Nursery,51440826,R6106,Early Years Funding (PVIs and LA),5881.48,25/09/2018,Communities
208722,Forensics Ltd T/A Alere Forensics,51431426,R4615,Coroner/Mortuary/Pathology Fees,940.00,21/09/2018,Other Services
208722,Forensics Ltd T/A Alere Forensics,51432958,R4615,Coroner/Mortuary/Pathology Fees,1130.00,28/09/2018,Other Services
208722,Forensics Ltd T/A Alere Forensics,51432953,R4615,Coroner/Mortuary/Pathology Fees,1455.00,28/09/2018,Other Services
236802,Fortem Solutions Ltd,51433447,C1030,"New Construction, Conversion & Renovation",113937.97,14/09/2018,Capital
202235,Fortress Recycling Ltd,51441891,R2601,Other Building Services,2301.41,28/09/2018,Communities
202241,Fostering People Ltd (****4314),51432292,R5822,Foster Care Payments - External Provision,3096.90,05/09/2018,People Group
202241,Fostering People Ltd (****4314),51432291,R5822,Foster Care Payments - External Provision,3096.90,05/09/2018,People Group
233114,Four Seasons Healthcare Ltd (Cypress Court),51439163,R5806,Residential Care,3660.66,19/09/2018,People Group
222175,French Contractors LLP,51432453,R4008,Equipment,660.00,04/09/2018,Communities
202268,Freshfields Nursery School Ltd,51439945,R6106,Early Years Funding (PVIs and LA),19830.89,24/09/2018,Communities
202268,Freshfields Nursery School Ltd,51440941,R6106,Early Years Funding (PVIs and LA),2073.68,25/09/2018,Communities
227025,Fuchs Lubricants (UK) PLC,51432577,R4030,Materials,1156.81,07/09/2018,Communities
227025,Fuchs Lubricants (UK) PLC,51434829,R4030,Materials,725.15,10/09/2018,Communities
227025,Fuchs Lubricants (UK) PLC,51435703,R4030,Materials,703.12,28/09/2018,Communities
235661,Future Horizons Support Ltd,51433413,R5459,Leaving Care Accommodation,5314.33,03/09/2018,People Group
228869,G & G Plant Hire,51427315,R4008,Equipment,788.00,06/09/2018,Communities
228869,G & G Plant Hire,51427323,R4008,Equipment,1760.00,06/09/2018,Communities
202326,Galley Common Nursery,51439843,R6106,Early Years Funding (PVIs and LA),10594.58,24/09/2018,Communities
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51436498,C1030,"New Construction, Conversion & Renovation",265000.28,21/09/2018,Capital
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51437768,C1030,"New Construction, Conversion & Renovation",211719.65,26/09/2018,Capital
206449,Gamma Business Communications Ltd,51431452,R4513,Telephones & Broadband,20178.74,05/09/2018,Resources
217115,Genesis Europrint Ltd,51431177,R4441,Professional Fees,948.00,20/09/2018,Fire and Rescue
227542,Genius Within CIC,51428729,R1408,Other Staffing Costs,575.00,07/09/2018,People Group
227542,Genius Within CIC,51441827,R1408,Other Staffing Costs,-690.00,26/09/2018,People Group
202357,Geocentrix Ltd,51432528,R4512,Software,522.00,27/09/2018,Communities
202363,George Eliot Hospital NHS Foundation Trust,51437954,R4615,Coroner/Mortuary/Pathology Fees,4379.55,18/09/2018,Other Services
202363,George Eliot Hospital NHS Foundation Trust,51432408,R5702,Payments to External Contractors,118050.00,21/09/2018,Communities
202462,German Swedish & French Car Parts Ltd (GSF Car Parts),51436852,R4030,Materials,524.40,28/09/2018,Communities
231504,Ghost Design Consultants,51431466,R4310,"Printing, Photocopying and Reprographics",720.00,21/09/2018,Resources
202385,Gingham Pre School,51439954,R6106,Early Years Funding (PVIs and LA),6090.14,24/09/2018,Communities
202385,Gingham Pre School,51439896,R6106,Early Years Funding (PVIs and LA),20043.56,24/09/2018,Communities
202385,Gingham Pre School,51439876,R6106,Early Years Funding (PVIs and LA),25380.43,24/09/2018,Communities
202385,Gingham Pre School,51439849,R6106,Early Years Funding (PVIs and LA),6752.59,24/09/2018,Communities
228204,Global Radio Services Ltd,51440632,R5802,Substitute Care,1476.19,26/09/2018,People Group
202412,Goldcrest Cleaning Ltd,51433378,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",2188.44,03/09/2018,Schools
202412,Goldcrest Cleaning Ltd,51433369,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",2136.16,14/09/2018,Schools
205850,Grandstand-Stoneleigh Events Ltd,51434592,R4601,"Conferences, Staff Accommodation & Subsistence",1079.90,07/09/2018,Resources
202443,Greenfields Nursery School,51439812,R6106,Early Years Funding (PVIs and LA),25574.47,24/09/2018,Communities
202443,Greenfields Nursery School,51440942,R6106,Early Years Funding (PVIs and LA),2021.84,25/09/2018,Communities
202464,Guest Motors Ltd,51435501,R4030,Materials,547.02,14/09/2018,Communities
202464,Guest Motors Ltd,51439007,R3004,Repair & Maintenance Of Vehicles,1528.67,27/09/2018,Fire and Rescue
229298,Guy's & St Thomas NHS Foundation Trust,51432414,R5702,Payments to External Contractors,513.00,21/09/2018,Communities
231261,H & K Childminding,51436938,R6106,Early Years Funding (PVIs and LA),777.63,13/09/2018,Communities
202510,Hampton Magna Pre-School,51439785,R6106,Early Years Funding (PVIs and LA),5528.59,24/09/2018,Communities
202510,Hampton Magna Pre-School,51440911,R6106,Early Years Funding (PVIs and LA),1036.84,25/09/2018,Communities
233613,Hannah-Grace Care and Support Ltd,51433412,R5459,Leaving Care Accommodation,3500.00,03/09/2018,People Group
202518,Happy Faces Pre-School,51439866,R6106,Early Years Funding (PVIs and LA),9042.26,24/09/2018,Communities
202518,Happy Faces Pre-School,51440925,R6106,Early Years Funding (PVIs and LA),4199.20,25/09/2018,Communities
202519,Happy Futures Day Nursery t/a Monkey Puzzle Day Nursery,51439898,R6106,Early Years Funding (PVIs and LA),13305.71,24/09/2018,Communities
202519,Happy Futures Day Nursery t/a Monkey Puzzle Day Nursery,51440933,R6106,Early Years Funding (PVIs and LA),4778.80,25/09/2018,Communities
202520,Happy Tykes Pre-School,51439780,R6106,Early Years Funding (PVIs and LA),28291.03,24/09/2018,Communities
202520,Happy Tykes Pre-School,51440918,R6106,Early Years Funding (PVIs and LA),11249.71,25/09/2018,Communities
226519,Harbour Tree Care Services Ltd,51431595,R5702,Payments to External Contractors,500.00,18/09/2018,Communities
202525,Harbury Pre-School,51439806,R6106,Early Years Funding (PVIs and LA),3531.53,24/09/2018,Communities
,Harlech Foodservice Lt,4335,,,542.34,10/09/2018,Communities
,Harlech Foodservice Lt,7989,,,1069.86,14/09/2018,Communities
,Harlech Foodservice Lt,9325,,,709.51,21/09/2018,Communities
,Harlech Foodservice Lt,7550,,,1146.63,01/10/2018,people Group
,Harlech Foodservice Lt,8001,,,962.94,05/10/2018,Communities
202534,Harper Collins Publishers Ltd,51440887,R4058,"Books, Newspapers & Publications",665.95,26/09/2018,Schools
223683,Harris Church of England Academy,51438912,R6107,SEN Statements Funding,4575.00,21/09/2018,Communities
217973,Hartshill School (Academy),51438940,R6107,SEN Statements Funding,2473.00,21/09/2018,Communities
211171,Hastings House Medical Centre,51440673,R5702,Payments to External Contractors,524.58,28/09/2018,Communities
211171,Hastings House Medical Centre,51440745,R5702,Payments to External Contractors,666.80,28/09/2018,Communities
236471,Hayden's Arboricultural Consultants,51432805,C1030,"New Construction, Conversion & Renovation",1088.00,28/09/2018,Capital
207695,Hays Specialist Recruitment Ltd,51436686,R1101,Agency Staff Pay,1164.00,12/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51436699,R1101,Agency Staff Pay,1164.00,13/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51436696,R1101,Agency Staff Pay,1164.00,13/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51436691,R1101,Agency Staff Pay,1164.00,13/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51436804,R1101,Agency Staff Pay,1164.00,18/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51437134,R1101,Agency Staff Pay,1071.60,18/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51437135,R1101,Agency Staff Pay,1071.60,18/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51440052,R1101,Agency Staff Pay,864.88,24/09/2018,Schools
207695,Hays Specialist Recruitment Ltd,51440043,R1101,Agency Staff Pay,864.88,24/09/2018,Schools
208287,Hazelwood Group Practice,51440774,R5702,Payments to External Contractors,699.44,28/09/2018,Communities
202570,Headstart Day Nursery,51440654,R6106,Early Years Funding (PVIs and LA),7218.29,25/09/2018,Communities
220392,Healthwatch Warwickshire Ltd,51428866,R5702,Payments to External Contractors,87333.33,04/09/2018,Communities
100035,Heart Of England Mencap - STRATFORD (****8427),51429005,R5803,Daycare External,2877.41,05/09/2018,People Group
100035,Heart Of England Mencap - STRATFORD (****8427),51429007,R5807,Social Care Block Contracts,27477.71,05/09/2018,People Group
100035,Heart Of England Mencap - STRATFORD (****8427),51428990,R5807,Social Care Block Contracts,49437.31,06/09/2018,People Group
222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,51438904,R6107,SEN Statements Funding,1044.00,21/09/2018,Communities
222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,51439878,R6106,Early Years Funding (PVIs and LA),7101.86,24/09/2018,Communities
222607,Heartwood Church of England Academy Trust - Warton Nethersole CofE Primary School - Academy,51439815,R6106,Early Years Funding (PVIs and LA),10361.74,24/09/2018,Communities
235001,Heathcote Primary School (Academy),51434747,R6109,Funding payment to Academies and Non WCC Schools,32930.00,07/09/2018,Communities
202586,Hedgerow Nursery Ltd,51439967,R6106,Early Years Funding (PVIs and LA),6752.59,24/09/2018,Communities
202586,Hedgerow Nursery Ltd,51440948,R6106,Early Years Funding (PVIs and LA),3628.94,25/09/2018,Communities
212438,Henley In Arden School - Academy,51436133,R3204,Home To School / College Transport,840.00,11/09/2018,Communities
212438,Henley In Arden School - Academy,51438924,R6107,SEN Statements Funding,1782.00,21/09/2018,Communities
222602,Henley Primary School - Academy,51438919,R6107,SEN Statements Funding,1407.00,21/09/2018,Communities
222602,Henley Primary School - Academy,51439810,R6106,Early Years Funding (PVIs and LA),2794.18,24/09/2018,Communities
223680,Henry Hinde Junior School - Academy,51438896,R6107,SEN Statements Funding,1977.00,21/09/2018,Communities
236372,Henry's Day Nursery Ltd,51439864,R6106,Early Years Funding (PVIs and LA),15523.20,24/09/2018,Communities
236372,Henry's Day Nursery Ltd,51440945,R6106,Early Years Funding (PVIs and LA),10886.82,25/09/2018,Communities
202632,Hesley Lifecare Services Ltd,51429512,R5806,Residential Care,7089.06,07/09/2018,People Group
236613,Hexagon Care Services Ltd,51429812,R5806,Residential Care,2527.50,14/09/2018,People Group
236613,Hexagon Care Services Ltd,51440965,R5806,Residential Care,13130.71,25/09/2018,People Group
211011,Heywood,51425632,R4506,IT Support & Maintenance,36510.00,12/09/2018,Resources
213430,Higham Lane School Academy,51438917,R6107,SEN Statements Funding,7104.00,21/09/2018,Communities
202658,Hillmorton Childrens Centre,51439820,R6106,Early Years Funding (PVIs and LA),20490.62,24/09/2018,Communities
229648,Hillscourt,51433259,R1601,Training,1450.00,03/09/2018,Communities
229648,Hillscourt,51433260,R1601,Training,1400.00,03/09/2018,Communities
229648,Hillscourt,51433347,R1601,Training,8855.37,03/09/2018,Communities
227164,Holistic Social & Care Solutions Ltd,51434358,R5805,Homecare - External Domiciliary,1141.90,06/09/2018,People Group
214807,Homeless Link,51426878,R4409,Consultancy,4168.75,05/09/2018,People Group
202698,Hopes and Dreams Day Nursery Ltd,51439952,R6106,Early Years Funding (PVIs and LA),10245.31,24/09/2018,Communities
202698,Hopes and Dreams Day Nursery Ltd,51440915,R6106,Early Years Funding (PVIs and LA),1555.26,25/09/2018,Communities
202706,Hornbill Service Management Ltd,51429133,R4506,IT Support & Maintenance,19219.60,13/09/2018,Resources
201314,Housing and Care 21,51437727,R5806,Residential Care,739.72,14/09/2018,People Group
201314,Housing and Care 21,51430417,R5807,Social Care Block Contracts,3578.40,14/09/2018,People Group
201314,Housing and Care 21,51437725,R5806,Residential Care,835.48,14/09/2018,People Group
201314,Housing and Care 21,51441878,R5843,Extra Care,1036.60,27/09/2018,People Group
235783,Hummingbirds Nursery Learning To Fly Ltd,51439797,R6106,Early Years Funding (PVIs and LA),582.12,24/09/2018,Communities
235783,Hummingbirds Nursery Learning To Fly Ltd,51440928,R6106,Early Years Funding (PVIs and LA),777.63,25/09/2018,Communities
202733,Humpty Dumpty Nursery Ltd,51439790,R6106,Early Years Funding (PVIs and LA),10361.74,24/09/2018,Communities
202733,Humpty Dumpty Nursery Ltd,51440923,R6106,Early Years Funding (PVIs and LA),1399.73,25/09/2018,Communities
202745,Hygiene Solutions,51434589,C1060,Grants & Contributions To Outside Organisations,9393.96,10/09/2018,Capital
219656,Iain Soden Heritage Services Ltd,51428974,R4409,Consultancy,2525.00,12/09/2018,Communities
219656,Iain Soden Heritage Services Ltd,51428975,R4409,Consultancy,1750.00,12/09/2018,Communities
208324,Ian Williams Ltd,51427814,R2022,Property Services Building (LB),501.46,05/09/2018,Resources
208324,Ian Williams Ltd,51427758,R2022,Property Services Building (LB),538.22,05/09/2018,Resources
208324,Ian Williams Ltd,51427835,R2022,Property Services Building (LB),507.65,05/09/2018,Resources
208324,Ian Williams Ltd,51428421,R2022,Property Services Building (LB),2751.19,05/09/2018,Resources
208324,Ian Williams Ltd,51427330,R2022,Property Services Building (LB),1525.53,05/09/2018,Resources
208324,Ian Williams Ltd,51427819,R2022,Property Services Building (LB),563.95,05/09/2018,Resources
208324,Ian Williams Ltd,51427848,R2022,Property Services Building (LB),586.48,05/09/2018,Resources
208324,Ian Williams Ltd,51427328,R2022,Property Services Building (LB),1500.07,05/09/2018,Resources
208324,Ian Williams Ltd,51427821,R2022,Property Services Building (LB),534.64,05/09/2018,Resources
208324,Ian Williams Ltd,51427329,R2022,Property Services Building (LB),655.41,05/09/2018,Resources
208324,Ian Williams Ltd,51431356,R2022,Property Services Building (LB),5488.48,14/09/2018,Resources
208324,Ian Williams Ltd,51431357,C1030,"New Construction, Conversion & Renovation",44807.06,14/09/2018,Capital
208324,Ian Williams Ltd,51431359,C1030,"New Construction, Conversion & Renovation",18203.65,14/09/2018,Capital
208324,Ian Williams Ltd,51431355,C1030,"New Construction, Conversion & Renovation",44708.40,19/09/2018,Capital
208324,Ian Williams Ltd,51439337,R2022,Property Services Building (LB),661.52,20/09/2018,Resources
208324,Ian Williams Ltd,51439359,R2022,Property Services Building (LB),810.47,20/09/2018,Resources
208324,Ian Williams Ltd,51439330,R2022,Property Services Building (LB),533.64,20/09/2018,Resources
208324,Ian Williams Ltd,51439325,R2022,Property Services Building (LB),814.79,20/09/2018,Resources
208324,Ian Williams Ltd,51433965,R2022,Property Services Building (LB),39757.34,26/09/2018,Resources
208324,Ian Williams Ltd,51433969,C1030,"New Construction, Conversion & Renovation",173235.10,26/09/2018,Capital
208324,Ian Williams Ltd,51440403,R2022,Property Services Building (LB),1191.16,26/09/2018,Resources
208324,Ian Williams Ltd,51433968,C1030,"New Construction, Conversion & Renovation",128568.01,26/09/2018,Capital
208324,Ian Williams Ltd,51433967,C1030,"New Construction, Conversion & Renovation",94906.94,26/09/2018,Capital
208324,Ian Williams Ltd,51433966,R2022,Property Services Building (LB),2870.63,26/09/2018,Resources
208324,Ian Williams Ltd,51432988,C1030,"New Construction, Conversion & Renovation",1080.00,27/09/2018,Capital
208324,Ian Williams Ltd,51432986,C1030,"New Construction, Conversion & Renovation",81482.74,27/09/2018,Capital
208324,Ian Williams Ltd,51433467,C1030,"New Construction, Conversion & Renovation",7843.16,28/09/2018,Capital
208324,Ian Williams Ltd,51432985,C1030,"New Construction, Conversion & Renovation",1558.07,28/09/2018,Capital
208324,Ian Williams Ltd,51433460,R2022,Property Services Building (LB),6865.04,28/09/2018,Resources
208324,Ian Williams Ltd,51433452,C1030,"New Construction, Conversion & Renovation",32809.77,28/09/2018,Capital
208324,Ian Williams Ltd,51432989,C1030,"New Construction, Conversion & Renovation",1824.00,28/09/2018,Capital
208324,Ian Williams Ltd,51433462,R2022,Property Services Building (LB),2110.74,28/09/2018,Resources
204593,Idox Software Ltd t/a Open Objects,51433138,R4512,Software,5670.00,28/09/2018,Resources
202801,Imediat Ltd,51431565,R4505,ICT Supplies / Consumables,3068.00,21/09/2018,Communities
202802,Impact Marketing & Publicity Ltd,51434031,R4301,"Advertising, Publicity & Promotion",895.00,07/09/2018,People Group
230108,Inclusive Children's Therapy Services Ltd,51434052,R5702,Payments to External Contractors,587.00,13/09/2018,Communities
234763,Inclusive Employers Ltd,51429854,R1401,Professional Subscriptions,2200.00,14/09/2018,Resources
216384,Individual Support Solutions Ltd,51437769,R5805,Homecare - External Domiciliary,-1357.06,17/09/2018,People Group
217191,Initial Medical Services Ltd,51427028,R4008,Equipment,1530.00,06/09/2018,Fire and Rescue
202860,Inprint,51427133,R4310,"Printing, Photocopying and Reprographics",2035.00,05/09/2018,Fire and Rescue
202860,Inprint,51427137,R4310,"Printing, Photocopying and Reprographics",1825.00,05/09/2018,Fire and Rescue
202860,Inprint,51427232,R4310,"Printing, Photocopying and Reprographics",1105.00,05/09/2018,Fire and Rescue
202860,Inprint,51429986,R4310,"Printing, Photocopying and Reprographics",1810.00,05/09/2018,Fire and Rescue
202860,Inprint,51432480,R4441,Professional Fees,1960.00,27/09/2018,Fire and Rescue
202862,Inside Out,51439920,R6106,Early Years Funding (PVIs and LA),30076.20,24/09/2018,Communities
202862,Inside Out,51440917,R6106,Early Years Funding (PVIs and LA),2332.89,25/09/2018,Communities
202874,Institute of Public Rights of Way and Management Ltd,51433620,R1601,Training,804.00,28/09/2018,Communities
202877,Insulation Contracting Services,51432937,C1030,"New Construction, Conversion & Renovation",9741.00,21/09/2018,Capital
220816,Integra Technology Solutions,51430625,R2024,Property Services Electrical (LE),570.00,12/09/2018,Resources
100325,Interhaze Ltd t/a Sebright House Care Home,51432959,R5807,Social Care Block Contracts,21000.00,28/09/2018,People Group
202884,Interlocks Surveys Ltd,51430600,C1050,External Fees,7800.00,26/09/2018,Capital
999982,INTERNATIONAL FASTENERS LTD,51435684,R5702,Payments to External Contractors,24777.60,11/09/2018,Communities
,Ipf,25656,,,590.00,05/10/2018,Resources
231233,Ip-Xchange Ltd,51427457,R4506,IT Support & Maintenance,561.18,07/09/2018,Communities
235918,IRISi,51427117,R4409,Consultancy,3000.00,27/09/2018,Communities
202898,Iron Mountain Secure Shredding Ltd,51427652,R4441,Professional Fees,8630.65,07/09/2018,Resources
202898,Iron Mountain Secure Shredding Ltd,51436816,R4441,Professional Fees,8652.46,28/09/2018,Resources
236047,ITP Sales Ltd,51427907,C1060,Grants & Contributions To Outside Organisations,622.20,07/09/2018,Capital
202914,J & B Electrical Contractors Ltd,51427662,R4503,Hardware,2176.00,07/09/2018,Resources
202914,J & B Electrical Contractors Ltd,51432455,R4503,Hardware,1031.24,27/09/2018,Resources
202997,J Redgrave,51435491,R5803,Daycare External,877.20,10/09/2018,People Group
202997,J Redgrave,51435494,R5803,Daycare External,738.90,10/09/2018,People Group
202997,J Redgrave,51435495,R5803,Daycare External,2083.38,10/09/2018,People Group
203022,Jack & Jill Pre-School Nursery Ltd,51439944,R6106,Early Years Funding (PVIs and LA),18045.72,24/09/2018,Communities
203022,Jack & Jill Pre-School Nursery Ltd,51440932,R6106,Early Years Funding (PVIs and LA),4665.78,25/09/2018,Communities
203025,Jack In The Box Day Nursery - Nuneaton  Ltd,51439853,R6106,Early Years Funding (PVIs and LA),16299.36,24/09/2018,Communities
203025,Jack In The Box Day Nursery - Nuneaton  Ltd,51440914,R6106,Early Years Funding (PVIs and LA),2332.89,25/09/2018,Communities
231278,Jackson Civil Engineering Group Ltd,51428525,C1030,"New Construction, Conversion & Renovation",12603.50,03/09/2018,Capital
226218,Jacobs UK Ltd,51433444,R1101,Agency Staff Pay,64983.19,07/09/2018,Communities
226218,Jacobs UK Ltd,51432485,C1050,External Fees,8979.74,11/09/2018,Capital
226218,Jacobs UK Ltd,51437771,C1050,External Fees,7658.20,25/09/2018,Capital
226218,Jacobs UK Ltd,51440471,C1050,External Fees,10558.16,28/09/2018,Capital
203039,Jam Kangaroo Nursery,51439773,R6106,Early Years Funding (PVIs and LA),2677.75,24/09/2018,Communities
203039,Jam Kangaroo Nursery,51440940,R6106,Early Years Funding (PVIs and LA),2332.89,25/09/2018,Communities
999982,James Mahon and Sons Ltd,51434013,R4928,Other Insurance Claims,6860.00,05/09/2018,Other Services
236760,Jamma Umoja ( Residential Services ) Ltd,51428650,R5801,Carer Allowance Payments,3916.00,12/09/2018,People Group
236760,Jamma Umoja ( Residential Services ) Ltd,51428709,R5801,Carer Allowance Payments,3916.00,12/09/2018,People Group
236760,Jamma Umoja ( Residential Services ) Ltd,51428651,R5801,Carer Allowance Payments,675.00,12/09/2018,People Group
236760,Jamma Umoja ( Residential Services ) Ltd,51429045,R5801,Carer Allowance Payments,3916.00,13/09/2018,People Group
236760,Jamma Umoja ( Residential Services ) Ltd,51429043,R5801,Carer Allowance Payments,900.00,13/09/2018,People Group
236760,Jamma Umoja ( Residential Services ) Ltd,51431541,R5801,Carer Allowance Payments,3916.00,21/09/2018,People Group
230894,Jelly Beans Nurture Nursery Ltd,51439778,R6106,Early Years Funding (PVIs and LA),3492.72,24/09/2018,Communities
230894,Jelly Beans Nurture Nursery Ltd,51440907,R6106,Early Years Funding (PVIs and LA),3110.52,25/09/2018,Communities
230251,Joanne McCarthy - Happy Days Nursery,51439904,R6106,Early Years Funding (PVIs and LA),18752.41,24/09/2018,Communities
203196,John Laing Rail Infrastructure Ltd,51438634,R4409,Consultancy,987.61,19/09/2018,Communities
203196,John Laing Rail Infrastructure Ltd,51438633,R2002,Building Maintenance,11028.31,19/09/2018,Communities
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51435593,R5704,Public Transport,14730.00,11/09/2018,Communities
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51429839,R3204,Home To School / College Transport,800.00,14/09/2018,Communities
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51429839,R3204,Home To School / College Transport,800.00,14/09/2018,Communities
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51435558,R5704,Public Transport,7668.17,18/09/2018,Communities
203215,Johnsons (Henley) Ltd T/a Johnsons Quality Coach & Bus Travel,51435625,R5704,Public Transport,20380.00,18/09/2018,Communities
